dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
53;2020-04-16;21;0;4;3
53;2020-04-17;5;0;1;4
53;2020-04-18;2;1;0;3
53;2020-04-19;2;0;0;1
53;2020-04-20;2;1;1;1
53;2020-04-21;3;0;0;3
53;2020-04-22;6;0;0;5
53;2020-04-23;1;0;0;2
53;2020-04-24;1;0;0;5
53;2020-04-25;0;0;0;1
53;2020-04-26;0;0;0;0
53;2020-04-27;4;1;1;2
53;2020-04-28;3;0;1;4
53;2020-04-29;3;0;0;3
53;2020-04-30;7;0;3;3
53;2020-05-01;0;0;0;3
53;2020-05-02;2;0;2;0
53;2020-05-03;0;0;0;0
53;2020-05-04;1;0;0;2
53;2020-05-05;6;0;0;8
53;2020-05-06;1;0;0;6
53;2020-05-07;0;0;1;0
53;2020-05-08;1;0;0;5
53;2020-05-09;0;0;0;0
53;2020-05-10;0;0;0;0
53;2020-05-11;0;0;1;2
53;2020-05-12;6;0;1;18
53;2020-05-13;0;0;0;4
53;2020-05-14;0;0;1;3
53;2020-05-15;2;0;0;3
53;2020-05-16;0;0;2;0
53;2020-05-17;0;0;0;0
53;2020-05-18;1;1;0;0
53;2020-05-19;0;0;0;2
53;2020-05-20;1;0;0;0
53;2020-05-21;0;0;1;0
53;2020-05-22;1;0;0;3
53;2020-05-23;0;0;1;0
53;2020-05-24;0;0;0;0
53;2020-05-25;0;0;1;0
53;2020-05-26;0;0;0;1
53;2020-05-27;2;0;0;3
53;2020-05-28;1;0;0;0
53;2020-05-29;1;0;1;3
53;2020-05-30;0;0;0;7
53;2020-05-31;0;0;0;4
53;2020-06-01;1;0;0;0
53;2020-06-02;1;0;1;1
54;2020-03-19;14;2;2;1
54;2020-03-20;9;1;1;0
54;2020-03-21;19;7;10;0
54;2020-03-22;44;23;2;10
54;2020-03-23;24;7;3;4
54;2020-03-24;42;17;5;8
54;2020-03-25;45;6;4;6
54;2020-03-26;27;5;5;10
54;2020-03-27;56;16;2;13
54;2020-03-28;76;26;3;12
54;2020-03-29;21;2;4;8
54;2020-03-30;72;14;8;17
54;2020-03-31;35;8;9;6
54;2020-04-01;75;20;17;40
54;2020-04-02;101;24;10;25
54;2020-04-03;75;14;14;35
54;2020-04-04;27;6;7;21
54;2020-04-05;13;3;7;15
54;2020-04-06;48;9;8;17
54;2020-04-07;36;5;9;46
54;2020-04-08;56;4;11;48
54;2020-04-09;24;5;5;30
54;2020-04-10;83;4;24;23
54;2020-04-11;18;0;8;12
54;2020-04-12;23;3;3;28
54;2020-04-13;21;6;5;7
54;2020-04-14;33;1;6;24
54;2020-04-15;36;1;10;42
54;2020-04-16;19;2;8;30
54;2020-04-17;18;1;5;15
54;2020-04-18;26;2;13;19
54;2020-04-19;9;2;5;7
54;2020-04-20;12;2;3;12
54;2020-04-21;21;3;6;12
54;2020-04-22;19;4;8;14
54;2020-04-23;26;3;0;13
54;2020-04-24;19;1;6;7
54;2020-04-25;35;4;2;29
54;2020-04-26;4;3;1;3
54;2020-04-27;16;2;1;14
54;2020-04-28;23;4;9;9
54;2020-04-29;21;0;20;69
54;2020-04-30;16;4;2;20
54;2020-05-01;19;3;4;13
54;2020-05-02;6;2;0;4
54;2020-05-03;1;1;3;3
54;2020-05-04;9;3;1;7
54;2020-05-05;8;1;2;26
54;2020-05-06;17;0;4;15
54;2020-05-07;10;0;2;10
54;2020-05-08;12;2;10;7
54;2020-05-09;1;1;3;5
54;2020-05-10;18;0;2;7
54;2020-05-11;4;1;4;2
54;2020-05-12;14;0;7;22
54;2020-05-13;13;0;4;40
54;2020-05-14;6;0;0;14
54;2020-05-15;8;1;2;8
54;2020-05-16;4;3;2;10
54;2020-05-17;1;1;1;0
54;2020-05-18;3;0;2;7
54;2020-05-19;11;1;1;11
54;2020-05-20;2;0;1;15
54;2020-05-21;4;2;0;8
54;2020-05-22;6;1;2;13
54;2020-05-23;8;1;2;1
54;2020-05-24;5;2;2;2
54;2020-05-25;21;2;0;42
54;2020-05-26;7;0;3;8
54;2020-05-27;6;0;1;8
54;2020-05-28;5;0;0;5
54;2020-05-29;5;1;0;8
54;2020-05-30;2;1;0;10
54;2020-05-31;1;0;0;2
54;2020-06-01;0;0;0;0
54;2020-06-02;2;0;1;6
55;2020-03-19;37;4;0;5
55;2020-03-20;5;1;0;1
55;2020-03-21;17;1;1;1
55;2020-03-22;0;0;0;0
55;2020-03-23;35;1;1;9
55;2020-03-24;23;2;7;4
55;2020-03-25;16;1;2;4
55;2020-03-26;19;2;1;8
55;2020-03-27;17;2;1;5
55;2020-03-28;4;0;1;1
55;2020-03-29;3;0;0;1
55;2020-03-30;40;4;3;18
55;2020-03-31;13;0;5;15
55;2020-04-01;30;3;0;9
55;2020-04-02;10;3;1;17
55;2020-04-03;20;7;2;13
55;2020-04-04;18;3;2;10
55;2020-04-05;2;1;1;3
55;2020-04-06;24;3;3;8
55;2020-04-07;18;1;3;19
55;2020-04-08;10;1;6;8
55;2020-04-09;10;1;2;14
55;2020-04-10;13;5;1;13
55;2020-04-11;6;1;3;10
55;2020-04-12;12;0;4;7
55;2020-04-13;1;1;0;1
55;2020-04-14;14;3;1;9
55;2020-04-15;17;1;2;13
55;2020-04-16;9;1;2;8
55;2020-04-17;14;0;9;4
55;2020-04-18;15;2;3;7
55;2020-04-19;7;0;2;2
55;2020-04-20;7;0;3;5
55;2020-04-21;5;0;3;10
55;2020-04-22;11;0;4;9
55;2020-04-23;7;1;1;8
55;2020-04-24;6;0;0;4
55;2020-04-25;2;0;3;3
55;2020-04-26;3;0;1;1
55;2020-04-27;3;0;2;5
55;2020-04-28;5;0;0;7
55;2020-04-29;8;0;2;4
55;2020-04-30;10;0;0;1
55;2020-05-01;4;0;0;2
55;2020-05-02;2;0;1;2
55;2020-05-03;4;0;0;0
55;2020-05-04;3;0;2;6
55;2020-05-05;5;1;1;3
55;2020-05-06;9;1;1;3
55;2020-05-07;5;0;3;3
55;2020-05-08;5;0;0;2
55;2020-05-09;2;0;1;0
55;2020-05-10;1;0;1;0
55;2020-05-11;6;0;1;6
55;2020-05-12;9;0;4;4
55;2020-05-13;3;1;1;8
55;2020-05-14;4;0;0;2
55;2020-05-15;20;1;0;7
55;2020-05-16;10;0;0;8
55;2020-05-17;1;0;0;0
55;2020-05-18;8;1;0;6
55;2020-05-19;10;2;2;6
55;2020-05-20;1;1;1;2
55;2020-05-21;1;0;0;7
55;2020-05-22;3;1;0;2
55;2020-05-23;5;1;0;2
55;2020-05-24;0;0;0;8
55;2020-05-25;5;0;2;3
55;2020-05-26;0;0;1;12
55;2020-05-27;6;0;0;3
55;2020-05-28;3;2;0;37
55;2020-05-29;9;1;0;29
55;2020-05-30;1;1;0;3
55;2020-05-31;0;0;1;0
55;2020-06-01;1;0;0;0
55;2020-06-02;2;0;1;6
56;2020-03-19;12;1;3;2
56;2020-03-20;6;0;0;2
56;2020-03-21;24;4;3;1
56;2020-03-22;11;5;1;4
56;2020-03-23;5;0;4;4
56;2020-03-24;9;1;0;8
56;2020-03-25;14;0;3;9
56;2020-03-26;27;5;1;5
56;2020-03-27;13;3;4;10
56;2020-03-28;12;6;0;7
56;2020-03-29;14;1;3;5
56;2020-03-30;16;3;1;3
56;2020-03-31;13;3;1;4
56;2020-04-01;27;5;2;5
56;2020-04-02;18;2;3;9
56;2020-04-03;13;6;2;4
56;2020-04-04;7;2;3;13
56;2020-04-05;8;1;5;3
56;2020-04-06;10;1;3;6
56;2020-04-07;9;2;4;9
56;2020-04-08;35;2;3;22
56;2020-04-09;6;1;0;13
56;2020-04-10;7;2;2;13
56;2020-04-11;14;4;3;18
56;2020-04-12;7;2;1;4
56;2020-04-13;2;2;0;3
56;2020-04-14;8;2;5;7
56;2020-04-15;3;0;4;9
56;2020-04-16;5;0;3;6
56;2020-04-17;6;0;0;4
56;2020-04-18;11;1;1;11
56;2020-04-19;2;0;1;0
56;2020-04-20;5;0;1;2
56;2020-04-21;9;1;1;7
56;2020-04-22;8;1;0;6
56;2020-04-23;11;0;0;4
56;2020-04-24;14;0;0;7
56;2020-04-25;1;0;1;6
56;2020-04-26;1;1;0;2
56;2020-04-27;2;1;0;1
56;2020-04-28;14;1;1;8
56;2020-04-29;4;2;1;4
56;2020-04-30;7;0;2;10
56;2020-05-01;2;0;0;3
56;2020-05-02;3;1;1;4
56;2020-05-03;3;0;1;3
56;2020-05-04;2;2;1;3
56;2020-05-05;2;0;0;3
56;2020-05-06;3;1;0;7
56;2020-05-07;1;2;0;2
56;2020-05-08;2;0;0;4
56;2020-05-09;1;1;0;5
56;2020-05-10;1;1;0;1
56;2020-05-11;1;1;1;1
56;2020-05-12;4;0;0;4
56;2020-05-13;0;1;0;13
56;2020-05-14;0;0;0;3
56;2020-05-15;0;0;0;3
56;2020-05-16;2;1;0;2
56;2020-05-17;0;0;0;2
56;2020-05-18;1;1;3;8
56;2020-05-19;0;0;0;11
56;2020-05-20;4;1;0;4
56;2020-05-21;1;0;0;1
56;2020-05-22;0;0;0;0
56;2020-05-23;0;0;0;1
56;2020-05-24;0;0;0;0
56;2020-05-25;3;0;1;1
56;2020-05-26;0;0;1;3
56;2020-05-27;1;0;0;3
56;2020-05-28;2;1;1;1
56;2020-05-29;2;0;0;2
56;2020-05-30;4;0;0;2
56;2020-05-31;1;0;0;0
56;2020-06-01;0;0;0;0
56;2020-06-02;1;1;0;6
57;2020-03-19;36;15;4;5
57;2020-03-20;76;14;3;8
57;2020-03-21;68;11;3;15
57;2020-03-22;65;8;11;12
57;2020-03-23;69;13;17;8
57;2020-03-24;173;27;12;24
57;2020-03-25;92;20;14;34
57;2020-03-26;125;12;20;30
57;2020-03-27;106;16;24;28
57;2020-03-28;124;27;30;32
57;2020-03-29;87;23;11;11
57;2020-03-30;117;25;19;21
57;2020-03-31;121;23;11;24
57;2020-04-01;147;17;19;47
57;2020-04-02;110;20;30;57
57;2020-04-03;127;16;42;70
57;2020-04-04;83;15;30;42
57;2020-04-05;66;12;25;44
57;2020-04-06;75;20;21;51
57;2020-04-07;115;12;31;63
57;2020-04-08;75;8;29;64
57;2020-04-09;89;8;16;52
57;2020-04-10;116;1;24;58
57;2020-04-11;34;7;15;26
57;2020-04-12;53;5;13;29
57;2020-04-13;27;10;17;15
57;2020-04-14;63;6;16;23
57;2020-04-15;95;8;18;72
57;2020-04-16;71;5;11;61
57;2020-04-17;50;8;8;54
57;2020-04-18;41;8;12;59
57;2020-04-19;13;3;9;19
57;2020-04-20;36;2;10;22
57;2020-04-21;31;4;7;45
57;2020-04-22;58;6;11;44
57;2020-04-23;56;7;8;59
57;2020-04-24;38;4;9;53
57;2020-04-25;30;2;13;63
57;2020-04-26;17;4;3;20
57;2020-04-27;29;1;9;26
57;2020-04-28;27;7;9;43
57;2020-04-29;34;1;8;63
57;2020-04-30;24;5;8;69
57;2020-05-01;20;1;13;39
57;2020-05-02;33;3;5;26
57;2020-05-03;18;4;3;7
57;2020-05-04;18;3;6;30
57;2020-05-05;24;5;9;42
57;2020-05-06;23;2;6;47
57;2020-05-07;27;3;4;26
57;2020-05-08;27;5;11;28
57;2020-05-09;5;1;0;11
57;2020-05-10;4;1;1;8
57;2020-05-11;11;1;3;3
57;2020-05-12;28;4;8;33
57;2020-05-13;30;4;10;18
57;2020-05-14;22;0;7;36
57;2020-05-15;12;3;16;24
57;2020-05-16;5;0;5;15
57;2020-05-17;4;1;7;6
57;2020-05-18;5;0;8;2
57;2020-05-19;15;2;7;24
57;2020-05-20;13;4;7;38
57;2020-05-21;7;6;1;15
57;2020-05-22;3;0;4;4
57;2020-05-23;13;2;0;3
57;2020-05-24;6;1;0;8
57;2020-05-25;8;2;0;6
57;2020-05-26;3;2;3;9
57;2020-05-27;3;1;1;11
57;2020-05-28;5;0;1;10
57;2020-05-29;3;2;2;7
57;2020-05-30;5;2;3;27
57;2020-05-31;5;1;1;1
57;2020-06-01;5;3;2;15
57;2020-06-02;13;1;4;14
58;2020-03-19;1;1;0;0
58;2020-03-20;0;0;0;0
58;2020-03-21;0;0;0;0
58;2020-03-22;1;1;0;0
58;2020-03-23;1;0;0;0
58;2020-03-24;0;0;0;0
58;2020-03-25;0;0;0;0
58;2020-03-26;1;0;0;0
58;2020-03-27;2;1;0;0
58;2020-03-28;2;1;0;1
58;2020-03-29;0;0;0;0
58;2020-03-30;2;0;0;0
58;2020-03-31;2;1;2;0
58;2020-04-01;1;1;1;0
58;2020-04-02;6;0;1;1
58;2020-04-03;7;0;1;0
58;2020-04-04;8;0;0;4
58;2020-04-05;8;3;0;1
58;2020-04-06;4;0;1;0
58;2020-04-07;1;0;1;2
58;2020-04-08;5;1;0;3
58;2020-04-09;1;0;0;0
58;2020-04-10;13;2;0;2
58;2020-04-11;7;0;0;2
58;2020-04-12;3;1;0;1
58;2020-04-13;5;2;1;0
58;2020-04-14;2;0;4;1
58;2020-04-15;2;1;0;4
58;2020-04-16;10;1;0;1
58;2020-04-17;4;0;0;4
58;2020-04-18;3;2;2;2
58;2020-04-19;1;1;1;0
58;2020-04-20;2;0;3;0
58;2020-04-21;2;2;1;1
58;2020-04-22;2;0;2;2
58;2020-04-23;3;0;0;7
58;2020-04-24;3;1;0;3
58;2020-04-25;3;0;1;2
58;2020-04-26;0;0;0;0
58;2020-04-27;0;0;0;1
58;2020-04-28;1;1;0;2
58;2020-04-29;3;0;0;2
58;2020-04-30;1;0;0;0
58;2020-05-01;0;0;0;1
58;2020-05-02;0;0;1;0
58;2020-05-03;0;0;0;0
58;2020-05-04;0;0;0;0
58;2020-05-05;0;0;0;1
58;2020-05-06;0;0;1;1
58;2020-05-07;0;0;0;4
58;2020-05-08;0;0;0;1
58;2020-05-09;0;0;0;0
58;2020-05-10;0;0;1;0
58;2020-05-11;2;2;0;1
58;2020-05-12;2;1;0;0
58;2020-05-13;0;0;0;2
58;2020-05-14;0;0;0;1
58;2020-05-15;1;1;0;0
58;2020-05-16;0;0;0;1
58;2020-05-17;0;0;0;0
58;2020-05-18;0;0;0;0
58;2020-05-19;0;0;0;0
58;2020-05-20;1;0;0;10
58;2020-05-21;1;0;0;4
58;2020-05-22;0;0;0;0
58;2020-05-23;0;0;0;0
58;2020-05-24;0;0;1;0
58;2020-05-25;0;0;0;0
58;2020-05-26;1;0;0;1
58;2020-05-27;0;0;1;1
58;2020-05-28;0;0;0;2
58;2020-05-29;0;0;0;8
58;2020-05-30;4;0;0;1
58;2020-05-31;0;0;0;0
58;2020-06-01;0;0;0;0
58;2020-06-02;0;0;0;0
59;2020-03-19;72;13;3;24
59;2020-03-20;19;9;1;4
59;2020-03-21;30;15;1;7
59;2020-03-22;32;7;7;2
59;2020-03-23;58;26;2;11
59;2020-03-24;50;15;4;2
59;2020-03-25;63;20;1;5
59;2020-03-26;66;17;7;14
59;2020-03-27;84;34;8;27
59;2020-03-28;77;16;5;16
59;2020-03-29;80;23;3;19
59;2020-03-30;105;26;12;26
59;2020-03-31;129;39;11;44
59;2020-04-01;95;19;15;36
59;2020-04-02;158;36;21;43
59;2020-04-03;100;23;22;46
59;2020-04-04;93;18;13;40
59;2020-04-05;78;18;12;14
59;2020-04-06;112;17;19;39
59;2020-04-07;101;19;17;63
59;2020-04-08;89;7;15;72
59;2020-04-09;90;14;16;51
59;2020-04-10;103;15;15;59
59;2020-04-11;71;9;20;51
59;2020-04-12;39;2;11;11
59;2020-04-13;41;9;15;8
59;2020-04-14;61;5;21;24
59;2020-04-15;79;4;21;93
59;2020-04-16;74;8;15;63
59;2020-04-17;56;13;17;61
59;2020-04-18;44;4;8;30
59;2020-04-19;32;9;6;19
59;2020-04-20;54;3;7;18
59;2020-04-21;62;11;13;71
59;2020-04-22;39;5;9;30
59;2020-04-23;42;7;6;39
59;2020-04-24;30;5;7;40
59;2020-04-25;36;1;6;33
59;2020-04-26;7;3;1;7
59;2020-04-27;10;3;5;14
59;2020-04-28;53;5;8;45
59;2020-04-29;17;0;6;39
59;2020-04-30;33;5;8;36
59;2020-05-01;24;2;6;21
59;2020-05-02;23;0;2;3
59;2020-05-03;13;5;1;4
59;2020-05-04;28;4;3;9
59;2020-05-05;20;2;20;53
59;2020-05-06;33;6;16;64
59;2020-05-07;23;4;7;20
59;2020-05-08;23;3;3;25
59;2020-05-09;4;2;1;4
59;2020-05-10;11;2;3;6
59;2020-05-11;18;1;7;8
59;2020-05-12;32;4;10;50
59;2020-05-13;26;4;2;33
59;2020-05-14;18;4;4;18
59;2020-05-15;20;0;9;31
59;2020-05-16;24;2;4;19
59;2020-05-17;10;2;2;6
59;2020-05-18;18;2;6;11
59;2020-05-19;21;2;4;38
59;2020-05-20;33;6;5;25
59;2020-05-21;17;1;4;23
59;2020-05-22;10;0;1;13
59;2020-05-23;6;0;2;15
59;2020-05-24;11;1;2;6
59;2020-05-25;6;0;4;18
59;2020-05-26;18;3;3;23
59;2020-05-27;25;0;2;28
59;2020-05-28;13;1;4;15
59;2020-05-29;9;0;2;30
59;2020-05-30;18;1;6;28
59;2020-05-31;2;1;0;3
59;2020-06-01;4;1;2;4
59;2020-06-02;7;0;2;11
60;2020-03-19;43;3;11;8
60;2020-03-20;11;6;1;4
60;2020-03-21;30;1;0;14
60;2020-03-22;14;1;1;4
60;2020-03-23;45;4;10;7
60;2020-03-24;41;4;9;17
60;2020-03-25;34;10;6;7
60;2020-03-26;61;7;14;31
60;2020-03-27;30;10;9;12
60;2020-03-28;37;0;11;7
60;2020-03-29;23;3;5;3
60;2020-03-30;35;5;8;10
60;2020-03-31;40;5;15;11
60;2020-04-01;70;9;20;33
60;2020-04-02;101;14;7;32
60;2020-04-03;47;5;15;29
60;2020-04-04;23;1;8;29
60;2020-04-05;26;4;2;6
60;2020-04-06;39;2;10;10
60;2020-04-07;82;9;17;32
60;2020-04-08;75;7;10;48
60;2020-04-09;28;3;2;23
60;2020-04-10;46;6;9;27
60;2020-04-11;38;2;9;20
60;2020-04-12;43;4;10;15
60;2020-04-13;7;0;7;2
60;2020-04-14;32;2;9;24
60;2020-04-15;56;3;13;16
60;2020-04-16;43;4;10;34
60;2020-04-17;45;3;6;22
60;2020-04-18;14;2;3;9
60;2020-04-19;32;3;4;12
60;2020-04-20;14;1;13;14
60;2020-04-21;23;2;5;27
60;2020-04-22;25;5;9;36
60;2020-04-23;25;3;6;19
60;2020-04-24;30;2;6;30
60;2020-04-25;13;0;4;10
60;2020-04-26;5;1;1;2
60;2020-04-27;14;0;8;18
60;2020-04-28;22;1;6;28
60;2020-04-29;7;2;2;10
60;2020-04-30;3;3;4;14
60;2020-05-01;6;1;4;8
60;2020-05-02;5;0;0;2
60;2020-05-03;7;0;4;14
60;2020-05-04;7;0;2;5
60;2020-05-05;10;1;6;15
60;2020-05-06;3;1;3;7
60;2020-05-07;5;0;1;12
60;2020-05-08;13;1;6;12
60;2020-05-09;3;0;0;5
60;2020-05-10;1;0;3;2
60;2020-05-11;18;4;7;8
60;2020-05-12;6;1;6;5
60;2020-05-13;1;0;0;6
60;2020-05-14;10;1;0;6
60;2020-05-15;11;1;1;15
60;2020-05-16;6;0;1;6
60;2020-05-17;2;0;0;0
60;2020-05-18;10;0;5;10
60;2020-05-19;15;1;1;30
60;2020-05-20;6;0;1;4
60;2020-05-21;3;0;0;5
60;2020-05-22;5;0;1;12
60;2020-05-23;2;0;2;5
60;2020-05-24;2;0;1;0
60;2020-05-25;5;0;2;6
60;2020-05-26;2;0;0;7
60;2020-05-27;4;0;3;5
60;2020-05-28;3;0;2;6
60;2020-05-29;3;0;1;20
60;2020-05-30;3;0;1;3
60;2020-05-31;0;0;0;0
60;2020-06-01;11;0;1;0
60;2020-06-02;10;0;1;6
61;2020-03-19;2;1;0;2
61;2020-03-20;0;0;0;0
61;2020-03-21;0;0;0;0
61;2020-03-22;0;0;0;0
61;2020-03-23;6;1;0;4
61;2020-03-24;5;0;0;3
61;2020-03-25;14;2;1;10
61;2020-03-26;7;1;0;4
61;2020-03-27;2;1;0;1
61;2020-03-28;6;0;0;3
61;2020-03-29;5;0;0;0
61;2020-03-30;4;1;0;1
61;2020-03-31;17;2;2;6
61;2020-04-01;19;0;2;7
61;2020-04-02;11;2;2;0
61;2020-04-03;7;2;1;3
61;2020-04-04;10;2;0;5
61;2020-04-05;6;1;1;1
61;2020-04-06;6;0;0;8
61;2020-04-07;14;0;2;9
61;2020-04-08;12;0;1;11
61;2020-04-09;6;0;2;1
61;2020-04-10;15;0;0;10
61;2020-04-11;5;1;2;9
61;2020-04-12;6;1;1;1
61;2020-04-13;1;1;2;2
61;2020-04-14;9;0;0;6
61;2020-04-15;8;1;1;8
61;2020-04-16;3;0;0;5
61;2020-04-17;6;1;3;3
61;2020-04-18;4;0;0;8
61;2020-04-19;3;0;1;0
61;2020-04-20;4;0;1;5
61;2020-04-21;2;1;0;7
61;2020-04-22;3;0;2;2
61;2020-04-23;2;0;0;1
61;2020-04-24;4;3;0;5
61;2020-04-25;9;0;0;0
61;2020-04-26;0;0;0;0
61;2020-04-27;3;0;1;0
61;2020-04-28;5;0;0;1
61;2020-04-29;1;0;0;3
61;2020-04-30;5;0;0;3
61;2020-05-01;1;0;0;3
61;2020-05-02;2;0;0;0
61;2020-05-03;1;0;0;1
61;2020-05-04;7;0;1;1
61;2020-05-05;2;0;1;1
61;2020-05-06;2;0;2;2
61;2020-05-07;2;0;0;0
61;2020-05-08;1;0;0;8
61;2020-05-09;1;0;0;1
61;2020-05-10;0;0;1;0
61;2020-05-11;2;0;2;1
61;2020-05-12;1;1;0;3
61;2020-05-13;0;0;0;0
61;2020-05-14;1;0;1;2
61;2020-05-15;0;0;0;2
61;2020-05-16;0;0;0;0
61;2020-05-17;2;0;0;1
61;2020-05-18;1;0;0;0
61;2020-05-19;4;0;1;1
61;2020-05-20;0;0;0;2
61;2020-05-21;0;0;0;0
61;2020-05-22;2;0;0;0
61;2020-05-23;1;0;0;4
61;2020-05-24;0;0;0;0
61;2020-05-25;2;0;0;0
61;2020-05-26;5;0;1;2
61;2020-05-27;1;1;0;8
61;2020-05-28;1;0;0;2
61;2020-05-29;0;0;0;0
61;2020-05-30;0;0;0;1
61;2020-05-31;0;0;0;0
61;2020-06-01;0;0;0;0
61;2020-06-02;0;0;0;4
62;2020-03-19;30;6;0;13
62;2020-03-20;26;9;1;6
62;2020-03-21;12;3;0;6
62;2020-03-22;6;2;0;4
62;2020-03-23;22;9;2;0
62;2020-03-24;32;10;3;1
62;2020-03-25;28;8;2;9
62;2020-03-26;29;5;1;10
62;2020-03-27;16;3;0;9
62;2020-03-28;39;12;3;9
62;2020-03-29;29;5;1;5
62;2020-03-30;41;19;4;9
62;2020-03-31;34;7;2;11
62;2020-04-01;77;13;4;10
62;2020-04-02;44;8;4;24
62;2020-04-03;89;18;7;30
62;2020-04-04;49;11;8;21
62;2020-04-05;13;4;4;10
62;2020-04-06;51;6;9;13
62;2020-04-07;72;12;9;23
62;2020-04-08;55;7;11;37
62;2020-04-09;52;8;7;28
62;2020-04-10;51;6;12;51
62;2020-04-11;27;3;4;32
62;2020-04-12;40;2;7;22
62;2020-04-13;28;3;2;14
62;2020-04-14;36;8;9;13
62;2020-04-15;59;17;14;45
62;2020-04-16;62;5;8;25
62;2020-04-17;42;5;17;38
62;2020-04-18;41;4;3;31
62;2020-04-19;16;2;3;12
62;2020-04-20;20;6;4;12
62;2020-04-21;95;2;9;86
62;2020-04-22;25;3;5;27
62;2020-04-23;51;6;22;48
62;2020-04-24;22;2;5;19
62;2020-04-25;24;1;13;11
62;2020-04-26;7;0;3;5
62;2020-04-27;47;7;6;31
62;2020-04-28;17;2;2;27
62;2020-04-29;21;0;5;24
62;2020-04-30;45;7;4;51
62;2020-05-01;22;0;3;18
62;2020-05-02;7;2;3;3
62;2020-05-03;2;0;2;2
62;2020-05-04;28;3;7;20
62;2020-05-05;21;7;3;29
62;2020-05-06;27;2;0;21
62;2020-05-07;5;0;2;26
62;2020-05-08;3;1;0;9
62;2020-05-09;4;0;1;4
62;2020-05-10;1;0;0;7
62;2020-05-11;13;0;5;11
62;2020-05-12;31;2;5;23
62;2020-05-13;8;2;1;17
62;2020-05-14;17;2;5;34
62;2020-05-15;24;2;5;33
62;2020-05-16;7;0;4;9
62;2020-05-17;0;0;2;0
62;2020-05-18;10;1;2;16
62;2020-05-19;11;2;3;18
62;2020-05-20;5;2;2;2
62;2020-05-21;1;0;3;2
62;2020-05-22;5;4;2;2
62;2020-05-23;4;0;2;9
62;2020-05-24;2;0;1;1
62;2020-05-25;10;2;1;9
62;2020-05-26;6;0;2;13
62;2020-05-27;1;0;0;4
62;2020-05-28;8;1;2;14
62;2020-05-29;10;1;1;7
62;2020-05-30;1;1;1;2
62;2020-05-31;1;0;0;0
62;2020-06-01;0;0;1;0
62;2020-06-02;3;1;3;8
63;2020-03-19;1;1;0;2
63;2020-03-20;0;0;0;4
63;2020-03-21;2;1;0;2
63;2020-03-22;1;1;0;0
63;2020-03-23;3;0;0;0
63;2020-03-24;14;4;0;0
63;2020-03-25;3;2;0;1
63;2020-03-26;6;1;0;1
63;2020-03-27;9;2;0;1
63;2020-03-28;10;4;0;0
63;2020-03-29;13;10;0;0
63;2020-03-30;15;11;1;3
63;2020-03-31;2;1;0;3
63;2020-04-01;24;1;1;5
63;2020-04-02;5;4;1;6
63;2020-04-03;6;3;1;6
63;2020-04-04;5;2;0;11
63;2020-04-05;13;10;3;1
63;2020-04-06;7;0;1;2
63;2020-04-07;7;2;4;11
63;2020-04-08;7;0;3;7
63;2020-04-09;4;0;1;4
63;2020-04-10;7;0;0;7
63;2020-04-11;4;0;3;2
63;2020-04-12;4;0;0;0
63;2020-04-13;4;0;0;0
63;2020-04-14;1;1;0;1
63;2020-04-15;4;0;0;6
63;2020-04-16;5;1;3;1
63;2020-04-17;3;0;1;4
63;2020-04-18;6;1;2;4
63;2020-04-19;0;0;1;2
63;2020-04-20;4;0;2;1
63;2020-04-21;4;2;0;5
63;2020-04-22;1;0;3;5
63;2020-04-23;3;0;0;9
63;2020-04-24;3;1;1;4
63;2020-04-25;2;1;1;1
63;2020-04-26;0;0;0;0
63;2020-04-27;1;0;1;1
63;2020-04-28;0;0;0;3
63;2020-04-29;0;0;0;1
63;2020-04-30;5;1;2;3
63;2020-05-01;1;0;0;2
63;2020-05-02;2;1;1;5
63;2020-05-03;4;2;0;1
63;2020-05-04;1;0;0;0
63;2020-05-05;2;0;0;3
63;2020-05-06;0;0;1;3
63;2020-05-07;2;1;1;3
63;2020-05-08;0;0;0;2
63;2020-05-09;0;0;0;0
63;2020-05-10;0;0;0;0
63;2020-05-11;1;0;0;1
63;2020-05-12;1;0;1;0
63;2020-05-13;4;0;0;2
63;2020-05-14;1;0;0;0
63;2020-05-15;0;0;0;6
63;2020-05-16;0;0;0;0
63;2020-05-17;8;0;0;0
63;2020-05-18;0;0;1;0
63;2020-05-19;3;0;0;3
63;2020-05-20;2;0;0;2
63;2020-05-21;1;0;0;2
63;2020-05-22;1;0;0;0
63;2020-05-23;1;0;0;3
63;2020-05-24;2;2;0;0
63;2020-05-25;0;1;0;2
63;2020-05-26;0;0;1;0
63;2020-05-27;1;0;0;0
63;2020-05-28;0;0;1;3
63;2020-05-29;0;0;0;5
63;2020-05-30;0;0;0;1
63;2020-05-31;0;0;0;0
63;2020-06-01;0;0;0;0
63;2020-06-02;0;0;0;0
64;2020-03-19;6;0;0;1
64;2020-03-20;1;0;1;1
64;2020-03-21;5;2;0;0
64;2020-03-22;3;0;0;0
64;2020-03-23;7;0;0;3
64;2020-03-24;7;5;0;2
64;2020-03-25;13;3;2;1
64;2020-03-26;19;2;1;10
64;2020-03-27;16;3;1;3
64;2020-03-28;10;1;1;7
64;2020-03-29;9;4;0;4
64;2020-03-30;8;2;3;2
64;2020-03-31;17;8;1;3
