country,nuts_2,cases,deaths,datetime
PL,wielkopolskie,1752.0,136,2020-05-15T00:00:00
PL,dolnośląskie,2141.0,89,2020-05-15T00:00:00
PL,mazowieckie,2930.0,230,2020-05-15T00:00:00
PL,śląskie,4994.0,172,2020-05-15T00:00:00
PL,lubuskie,92.0,0,2020-05-16T00:00:00
PL,warmińsko-mazurskie,170.0,1,2020-05-16T00:00:00
PL,świętokrzyskie,341.0,17,2020-05-16T00:00:00
PL,podkarpackie,374.0,31,2020-05-16T00:00:00
PL,podlaskie,387.0,8,2020-05-16T00:00:00
PL,lubelskie,401.0,14,2020-05-16T00:00:00
PL,zachodniopomorskie,492.0,18,2020-05-16T00:00:00
PL,pomorskie,500.0,28,2020-05-16T00:00:00
PL,opolskie,535.0,39,2020-05-16T00:00:00
PL,kujawsko-pomorskie,582.0,42,2020-05-16T00:00:00
PL,małopolskie,1124.0,37,2020-05-16T00:00:00
PL,łódzkie,1234.0,47,2020-05-16T00:00:00
PL,wielkopolskie,1757.0,138,2020-05-16T00:00:00
PL,dolnośląskie,2160.0,89,2020-05-16T00:00:00
PL,mazowieckie,2949.0,231,2020-05-16T00:00:00
PL,śląskie,5159.0,175,2020-05-16T00:00:00
PL,lubuskie,92.0,0,2020-05-17T00:00:00
PL,warmińsko-mazurskie,170.0,1,2020-05-17T00:00:00
PL,świętokrzyskie,341.0,17,2020-05-17T00:00:00
PL,podkarpackie,374.0,31,2020-05-17T00:00:00
PL,podlaskie,388.0,9,2020-05-17T00:00:00
PL,lubelskie,402.0,14,2020-05-17T00:00:00
PL,zachodniopomorskie,494.0,18,2020-05-17T00:00:00
PL,pomorskie,502.0,28,2020-05-17T00:00:00
PL,opolskie,544.0,39,2020-05-17T00:00:00
PL,kujawsko-pomorskie,582.0,43,2020-05-17T00:00:00
PL,małopolskie,1128.0,39,2020-05-17T00:00:00
PL,łódzkie,1240.0,48,2020-05-17T00:00:00
PL,wielkopolskie,1797.0,139,2020-05-17T00:00:00
PL,dolnośląskie,2166.0,89,2020-05-17T00:00:00
PL,mazowieckie,2970.0,232,2020-05-17T00:00:00
PL,śląskie,5339.0,178,2020-05-17T00:00:00
PL,lubuskie,92.0,0,2020-05-18T00:00:00
PL,warmińsko-mazurskie,170.0,1,2020-05-18T00:00:00
PL,świętokrzyskie,352.0,18,2020-05-18T00:00:00
PL,podkarpackie,374.0,34,2020-05-18T00:00:00
PL,podlaskie,389.0,9,2020-05-18T00:00:00
PL,lubelskie,409.0,14,2020-05-18T00:00:00
PL,zachodniopomorskie,497.0,18,2020-05-18T00:00:00
PL,pomorskie,502.0,28,2020-05-18T00:00:00
PL,opolskie,551.0,39,2020-05-18T00:00:00
PL,kujawsko-pomorskie,582.0,44,2020-05-18T00:00:00
PL,małopolskie,1133.0,39,2020-05-18T00:00:00
PL,łódzkie,1251.0,48,2020-05-18T00:00:00
PL,wielkopolskie,1810.0,140,2020-05-18T00:00:00
PL,dolnośląskie,2226.0,91,2020-05-18T00:00:00
PL,mazowieckie,3003.0,234,2020-05-18T00:00:00
PL,śląskie,5544.0,179,2020-05-18T00:00:00
PL,lubuskie,92.0,0,2020-05-19T00:00:00
PL,warmińsko-mazurskie,175.0,1,2020-05-19T00:00:00
PL,świętokrzyskie,353.0,19,2020-05-19T00:00:00
PL,podkarpackie,374.0,34,2020-05-19T00:00:00
PL,podlaskie,398.0,9,2020-05-19T00:00:00
PL,lubelskie,409.0,14,2020-05-19T00:00:00
PL,zachodniopomorskie,502.0,18,2020-05-19T00:00:00
PL,pomorskie,503.0,29,2020-05-19T00:00:00
PL,opolskie,555.0,41,2020-05-19T00:00:00
PL,kujawsko-pomorskie,583.0,44,2020-05-19T00:00:00
PL,małopolskie,1148.0,39,2020-05-19T00:00:00
PL,łódzkie,1257.0,49,2020-05-19T00:00:00
PL,wielkopolskie,1815.0,140,2020-05-19T00:00:00
PL,dolnośląskie,2257.0,93,2020-05-19T00:00:00
PL,mazowieckie,3040.0,237,2020-05-19T00:00:00
PL,śląskie,5807.0,181,2020-05-19T00:00:00
PL,lubuskie,92.0,0,2020-05-20T00:00:00
PL,warmińsko-mazurskie,175.0,1,2020-05-20T00:00:00
PL,świętokrzyskie,357.0,20,2020-05-20T00:00:00
PL,podkarpackie,374.0,34,2020-05-20T00:00:00
PL,podlaskie,405.0,9,2020-05-20T00:00:00
PL,lubelskie,411.0,14,2020-05-20T00:00:00
PL,zachodniopomorskie,503.0,18,2020-05-20T00:00:00
PL,pomorskie,508.0,29,2020-05-20T00:00:00
PL,opolskie,568.0,43,2020-05-20T00:00:00
PL,kujawsko-pomorskie,584.0,44,2020-05-20T00:00:00
PL,małopolskie,1150.0,40,2020-05-20T00:00:00
PL,łódzkie,1273.0,51,2020-05-20T00:00:00
PL,wielkopolskie,1899.0,141,2020-05-20T00:00:00
PL,dolnośląskie,2276.0,94,2020-05-20T00:00:00
PL,mazowieckie,3082.0,242,2020-05-20T00:00:00
PL,śląskie,6082.0,182,2020-05-20T00:00:00
PL,lubuskie,95.0,0,2020-05-21T00:00:00
PL,warmińsko-mazurskie,174.0,1,2020-05-21T00:00:00
PL,świętokrzyskie,361.0,20,2020-05-21T00:00:00
PL,podkarpackie,375.0,34,2020-05-21T00:00:00
PL,podlaskie,405.0,9,2020-05-21T00:00:00
PL,lubelskie,417.0,15,2020-05-21T00:00:00
PL,pomorskie,513.0,29,2020-05-21T00:00:00
PL,zachodniopomorskie,515.0,18,2020-05-21T00:00:00
PL,opolskie,576.0,43,2020-05-21T00:00:00
PL,kujawsko-pomorskie,587.0,44,2020-05-21T00:00:00
PL,małopolskie,1165.0,40,2020-05-21T00:00:00
PL,łódzkie,1279.0,51,2020-05-21T00:00:00
PL,wielkopolskie,1925.0,143,2020-05-21T00:00:00
PL,dolnośląskie,2295.0,94,2020-05-21T00:00:00
PL,mazowieckie,3128.0,245,2020-05-21T00:00:00
PL,śląskie,6333.0,186,2020-05-21T00:00:00
PL,lubuskie,97.0,0,2020-05-22T00:00:00
PL,warmińsko-mazurskie,174.0,1,2020-05-22T00:00:00
PL,świętokrzyskie,366.0,20,2020-05-22T00:00:00
PL,podkarpackie,376.0,34,2020-05-22T00:00:00
PL,podlaskie,411.0,9,2020-05-22T00:00:00
PL,lubelskie,420.0,15,2020-05-22T00:00:00
PL,pomorskie,517.0,29,2020-05-22T00:00:00
PL,zachodniopomorskie,517.0,19,2020-05-22T00:00:00
PL,opolskie,586.0,44,2020-05-22T00:00:00
PL,kujawsko-pomorskie,590.0,45,2020-05-22T00:00:00
PL,małopolskie,1167.0,40,2020-05-22T00:00:00
PL,łódzkie,1316.0,51,2020-05-22T00:00:00
PL,wielkopolskie,1941.0,145,2020-05-22T00:00:00
PL,dolnośląskie,2366.0,96,2020-05-22T00:00:00
PL,mazowieckie,3157.0,247,2020-05-22T00:00:00
PL,śląskie,6618.0,187,2020-05-22T00:00:00
PL,lubuskie,99.0,0,2020-05-23T00:00:00
PL,warmińsko-mazurskie,175.0,1,2020-05-23T00:00:00
PL,świętokrzyskie,374.0,20,2020-05-23T00:00:00
PL,podkarpackie,377.0,35,2020-05-23T00:00:00
PL,podlaskie,414.0,9,2020-05-23T00:00:00
PL,lubelskie,421.0,15,2020-05-23T00:00:00
PL,zachodniopomorskie,521.0,19,2020-05-23T00:00:00
PL,pomorskie,527.0,30,2020-05-23T00:00:00
PL,opolskie,590.0,44,2020-05-23T00:00:00
PL,kujawsko-pomorskie,592.0,45,2020-05-23T00:00:00
PL,małopolskie,1171.0,40,2020-05-23T00:00:00
PL,łódzkie,1324.0,58,2020-05-23T00:00:00
PL,wielkopolskie,1953.0,145,2020-05-23T00:00:00
PL,dolnośląskie,2399.0,96,2020-05-23T00:00:00
PL,mazowieckie,3197.0,247,2020-05-23T00:00:00
PL,śląskie,6797.0,189,2020-05-23T00:00:00
PL,lubuskie,103.0,0,2020-05-24T00:00:00
PL,warmińsko-mazurskie,175.0,1,2020-05-24T00:00:00
PL,podkarpackie,378.0,35,2020-05-24T00:00:00
PL,świętokrzyskie,382.0,20,2020-05-24T00:00:00
PL,podlaskie,418.0,9,2020-05-24T00:00:00
PL,lubelskie,434.0,15,2020-05-24T00:00:00
PL,zachodniopomorskie,522.0,19,2020-05-24T00:00:00
PL,pomorskie,533.0,30,2020-05-24T00:00:00
PL,kujawsko-pomorskie,593.0,45,2020-05-24T00:00:00
PL,opolskie,593.0,45,2020-05-24T00:00:00
PL,małopolskie,1176.0,40,2020-05-24T00:00:00
PL,łódzkie,1347.0,58,2020-05-24T00:00:00
PL,wielkopolskie,2055.0,145,2020-05-24T00:00:00
PL,dolnośląskie,2418.0,96,2020-05-24T00:00:00
PL,mazowieckie,3217.0,247,2020-05-24T00:00:00
PL,śląskie,6982.0,191,2020-05-24T00:00:00
PL,lubuskie,108.0,0,2020-05-25T00:00:00
PL,warmińsko-mazurskie,175.0,1,2020-05-25T00:00:00
PL,podkarpackie,378.0,35,2020-05-25T00:00:00
PL,świętokrzyskie,392.0,20,2020-05-25T00:00:00
PL,podlaskie,423.0,9,2020-05-25T00:00:00
PL,lubelskie,446.0,15,2020-05-25T00:00:00
PL,zachodniopomorskie,521.0,19,2020-05-25T00:00:00
PL,pomorskie,540.0,30,2020-05-25T00:00:00
PL,kujawsko-pomorskie,594.0,46,2020-05-25T00:00:00
PL,opolskie,598.0,45,2020-05-25T00:00:00
PL,małopolskie,1176.0,40,2020-05-25T00:00:00
PL,łódzkie,1362.0,58,2020-05-25T00:00:00
PL,wielkopolskie,2040.0,146,2020-05-25T00:00:00
PL,dolnośląskie,2455.0,98,2020-05-25T00:00:00
PL,mazowieckie,3283.0,253,2020-05-25T00:00:00
PL,śląskie,7140.0,192,2020-05-25T00:00:00
PL,lubuskie,111.0,0,2020-05-26T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-26T00:00:00
PL,podkarpackie,378.0,35,2020-05-26T00:00:00
PL,świętokrzyskie,399.0,21,2020-05-26T00:00:00
PL,podlaskie,430.0,9,2020-05-26T00:00:00
PL,lubelskie,449.0,15,2020-05-26T00:00:00
PL,zachodniopomorskie,525.0,19,2020-05-26T00:00:00
PL,pomorskie,542.0,32,2020-05-26T00:00:00
PL,kujawsko-pomorskie,594.0,46,2020-05-26T00:00:00
PL,opolskie,601.0,47,2020-05-26T00:00:00
PL,małopolskie,1179.0,40,2020-05-26T00:00:00
PL,łódzkie,1384.0,61,2020-05-26T00:00:00
PL,wielkopolskie,2059.0,147,2020-05-26T00:00:00
PL,dolnośląskie,2471.0,101,2020-05-26T00:00:00
PL,mazowieckie,3359.0,256,2020-05-26T00:00:00
PL,śląskie,7414.0,194,2020-05-26T00:00:00
PL,lubuskie,111.0,0,2020-05-27T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-27T00:00:00
PL,podkarpackie,378.0,35,2020-05-27T00:00:00
PL,świętokrzyskie,408.0,21,2020-05-27T00:00:00
PL,podlaskie,439.0,9,2020-05-27T00:00:00
PL,lubelskie,471.0,15,2020-05-27T00:00:00
PL,zachodniopomorskie,527.0,19,2020-05-27T00:00:00
PL,pomorskie,546.0,33,2020-05-27T00:00:00
PL,kujawsko-pomorskie,595.0,46,2020-05-27T00:00:00
PL,opolskie,610.0,47,2020-05-27T00:00:00
PL,małopolskie,1181.0,40,2020-05-27T00:00:00
PL,łódzkie,1412.0,63,2020-05-27T00:00:00
PL,wielkopolskie,2118.0,147,2020-05-27T00:00:00
PL,dolnośląskie,2512.0,101,2020-05-27T00:00:00
PL,mazowieckie,3396.0,256,2020-05-27T00:00:00
PL,śląskie,7590.0,195,2020-05-27T00:00:00
PL,lubuskie,113.0,0,2020-05-28T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-28T00:00:00
PL,podkarpackie,380.0,35,2020-05-28T00:00:00
PL,świętokrzyskie,432.0,21,2020-05-28T00:00:00
PL,podlaskie,442.0,9,2020-05-28T00:00:00
PL,lubelskie,487.0,15,2020-05-28T00:00:00
PL,zachodniopomorskie,527.0,19,2020-05-28T00:00:00
PL,pomorskie,548.0,33,2020-05-28T00:00:00
PL,kujawsko-pomorskie,595.0,46,2020-05-28T00:00:00
PL,opolskie,622.0,47,2020-05-28T00:00:00
PL,małopolskie,1190.0,40,2020-05-28T00:00:00
PL,łódzkie,1458.0,63,2020-05-28T00:00:00
PL,wielkopolskie,2133.0,149,2020-05-28T00:00:00
PL,dolnośląskie,2530.0,102,2020-05-28T00:00:00
PL,mazowieckie,3461.0,257,2020-05-28T00:00:00
PL,śląskie,7728.0,201,2020-05-28T00:00:00
PL,lubuskie,114.0,0,2020-05-29T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-29T00:00:00
PL,podkarpackie,382.0,35,2020-05-29T00:00:00
PL,świętokrzyskie,439.0,22,2020-05-29T00:00:00
PL,podlaskie,445.0,9,2020-05-29T00:00:00
PL,lubelskie,486.0,15,2020-05-29T00:00:00
PL,zachodniopomorskie,531.0,19,2020-05-29T00:00:00
PL,pomorskie,552.0,34,2020-05-29T00:00:00
PL,kujawsko-pomorskie,594.0,46,2020-05-29T00:00:00
PL,opolskie,631.0,47,2020-05-29T00:00:00
PL,małopolskie,1199.0,40,2020-05-29T00:00:00
PL,łódzkie,1488.0,64,2020-05-29T00:00:00
PL,wielkopolskie,2146.0,151,2020-05-29T00:00:00
PL,dolnośląskie,2556.0,102,2020-05-29T00:00:00
PL,mazowieckie,3494.0,262,2020-05-29T00:00:00
PL,śląskie,7919.0,204,2020-05-29T00:00:00
PL,lubuskie,116.0,0,2020-05-30T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-30T00:00:00
PL,podkarpackie,382.0,35,2020-05-30T00:00:00
PL,podlaskie,449.0,9,2020-05-30T00:00:00
PL,świętokrzyskie,473.0,22,2020-05-30T00:00:00
PL,lubelskie,486.0,15,2020-05-30T00:00:00
PL,zachodniopomorskie,535.0,19,2020-05-30T00:00:00
PL,pomorskie,552.0,35,2020-05-30T00:00:00
PL,kujawsko-pomorskie,594.0,46,2020-05-30T00:00:00
PL,opolskie,642.0,47,2020-05-30T00:00:00
PL,małopolskie,1215.0,40,2020-05-30T00:00:00
PL,łódzkie,1523.0,66,2020-05-30T00:00:00
PL,wielkopolskie,2147.0,152,2020-05-30T00:00:00
PL,dolnośląskie,2581.0,104,2020-05-30T00:00:00
PL,mazowieckie,3546.0,264,2020-05-30T00:00:00
PL,śląskie,8151.0,206,2020-05-30T00:00:00
PL,lubuskie,116.0,0,2020-05-31T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-05-31T00:00:00
PL,podkarpackie,387.0,35,2020-05-31T00:00:00
PL,podlaskie,450.0,9,2020-05-31T00:00:00
PL,świętokrzyskie,480.0,22,2020-05-31T00:00:00
PL,lubelskie,493.0,15,2020-05-31T00:00:00
PL,zachodniopomorskie,536.0,19,2020-05-31T00:00:00
PL,pomorskie,553.0,35,2020-05-31T00:00:00
PL,kujawsko-pomorskie,594.0,46,2020-05-31T00:00:00
PL,opolskie,643.0,47,2020-05-31T00:00:00
PL,małopolskie,1225.0,40,2020-05-31T00:00:00
PL,łódzkie,1553.0,66,2020-05-31T00:00:00
PL,wielkopolskie,2150.0,153,2020-05-31T00:00:00
PL,dolnośląskie,2594.0,104,2020-05-31T00:00:00
PL,mazowieckie,3581.0,264,2020-05-31T00:00:00
PL,śląskie,8252.0,208,2020-05-31T00:00:00
PL,lubuskie,118.0,0,2020-06-01T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-06-01T00:00:00
PL,podkarpackie,387.0,35,2020-06-01T00:00:00
PL,podlaskie,458.0,9,2020-06-01T00:00:00
PL,świętokrzyskie,486.0,22,2020-06-01T00:00:00
PL,lubelskie,495.0,15,2020-06-01T00:00:00
PL,zachodniopomorskie,536.0,19,2020-06-01T00:00:00
PL,pomorskie,558.0,35,2020-06-01T00:00:00
PL,kujawsko-pomorskie,593.0,47,2020-06-01T00:00:00
PL,opolskie,652.0,47,2020-06-01T00:00:00
PL,małopolskie,1232.0,40,2020-06-01T00:00:00
PL,łódzkie,1610.0,66,2020-06-01T00:00:00
PL,wielkopolskie,2155.0,153,2020-06-01T00:00:00
PL,dolnośląskie,2630.0,105,2020-06-01T00:00:00
PL,mazowieckie,3628.0,269,2020-06-01T00:00:00
PL,śląskie,8448.0,211,2020-06-01T00:00:00
PL,lubuskie,120.0,0,2020-06-02T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-06-02T00:00:00
PL,podkarpackie,387.0,35,2020-06-02T00:00:00
PL,podlaskie,463.0,9,2020-06-02T00:00:00
PL,świętokrzyskie,493.0,22,2020-06-02T00:00:00
PL,lubelskie,495.0,15,2020-06-02T00:00:00
PL,zachodniopomorskie,541.0,19,2020-06-02T00:00:00
PL,pomorskie,559.0,35,2020-06-02T00:00:00
PL,kujawsko-pomorskie,594.0,47,2020-06-02T00:00:00
PL,opolskie,666.0,48,2020-06-02T00:00:00
PL,małopolskie,1241.0,40,2020-06-02T00:00:00
PL,łódzkie,1613.0,71,2020-06-02T00:00:00
PL,wielkopolskie,2188.0,153,2020-06-02T00:00:00
PL,dolnośląskie,2639.0,105,2020-06-02T00:00:00
PL,mazowieckie,3660.0,275,2020-06-02T00:00:00
PL,śląskie,8557.0,217,2020-06-02T00:00:00
PL,lubuskie,122.0,0,2020-06-03T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-06-03T00:00:00
PL,podkarpackie,388.0,36,2020-06-03T00:00:00
PL,podlaskie,473.0,9,2020-06-03T00:00:00
PL,świętokrzyskie,502.0,22,2020-06-03T00:00:00
PL,lubelskie,503.0,15,2020-06-03T00:00:00
PL,zachodniopomorskie,548.0,19,2020-06-03T00:00:00
PL,pomorskie,559.0,35,2020-06-03T00:00:00
PL,kujawsko-pomorskie,595.0,47,2020-06-03T00:00:00
PL,opolskie,685.0,49,2020-06-03T00:00:00
PL,małopolskie,1257.0,40,2020-06-03T00:00:00
PL,łódzkie,1667.0,73,2020-06-03T00:00:00
PL,wielkopolskie,2206.0,154,2020-06-03T00:00:00
PL,dolnośląskie,2649.0,112,2020-06-03T00:00:00
PL,mazowieckie,3688.0,279,2020-06-03T00:00:00
PL,śląskie,8666.0,224,2020-06-03T00:00:00
PL,lubuskie,122.0,0,2020-06-04T00:00:00
PL,warmińsko-mazurskie,179.0,1,2020-06-04T00:00:00
PL,podkarpackie,388.0,36,2020-06-04T00:00:00
PL,podlaskie,485.0,9,2020-06-04T00:00:00
PL,lubelskie,504.0,15,2020-06-04T00:00:00
PL,świętokrzyskie,511.0,22,2020-06-04T00:00:00
PL,zachodniopomorskie,550.0,19,2020-06-04T00:00:00
PL,pomorskie,560.0,35,2020-06-04T00:00:00
PL,kujawsko-pomorskie,599.0,47,2020-06-04T00:00:00
PL,opolskie,693.0,49,2020-06-04T00:00:00
PL,małopolskie,1278.0,40,2020-06-04T00:00:00
PL,łódzkie,1779.0,74,2020-06-04T00:00:00
PL,wielkopolskie,2216.0,154,2020-06-04T00:00:00
PL,dolnośląskie,2660.0,112,2020-06-04T00:00:00
PL,mazowieckie,3738.0,279,2020-06-04T00:00:00
PL,śląskie,8786.0,225,2020-06-04T00:00:00
