dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
67;2020-04-03;165;31;30;91
67;2020-04-04;92;25;11;58
67;2020-04-05;82;12;15;33
67;2020-04-06;52;9;11;35
67;2020-04-07;93;12;18;61
67;2020-04-08;91;19;15;75
67;2020-04-09;108;8;14;74
67;2020-04-10;116;13;11;88
67;2020-04-11;20;2;3;13
67;2020-04-12;41;7;7;38
68;2020-03-19;130;6;18;24
68;2020-03-20;90;11;13;30
68;2020-03-21;80;6;20;39
68;2020-03-22;48;7;16;13
68;2020-03-23;132;16;22;13
68;2020-03-24;173;12;33;42
68;2020-03-25;194;18;52;54
68;2020-03-26;160;20;33;49
68;2020-03-27;155;14;22;37
68;2020-03-28;134;12;36;76
68;2020-03-29;108;12;24;33
68;2020-03-30;173;21;36;57
68;2020-03-31;156;29;36;95
68;2020-04-01;120;14;26;44
68;2020-04-02;156;15;26;96
68;2020-04-03;103;19;24;61
68;2020-04-04;29;4;17;72
68;2020-04-05;52;9;13;43
68;2020-04-06;98;16;41;29
68;2020-04-07;119;14;18;81
68;2020-04-08;79;17;23;72
68;2020-04-09;67;8;19;70
68;2020-04-10;84;3;18;38
68;2020-04-11;32;11;6;28
68;2020-04-12;28;5;12;14
69;2020-03-19;245;28;17;46
69;2020-03-20;32;9;2;12
69;2020-03-21;70;7;2;4
69;2020-03-22;55;8;6;10
69;2020-03-23;109;22;7;8
69;2020-03-24;82;22;8;21
69;2020-03-25;128;42;10;20
69;2020-03-26;145;18;14;40
69;2020-03-27;182;37;17;58
69;2020-03-28;184;64;14;38
69;2020-03-29;106;36;15;26
69;2020-03-30;118;50;13;18
69;2020-03-31;134;28;9;45
69;2020-04-01;152;35;21;60
69;2020-04-02;111;22;20;51
69;2020-04-03;134;24;11;58
69;2020-04-04;90;27;14;60
69;2020-04-05;88;33;16;28
69;2020-04-06;65;12;20;51
69;2020-04-07;113;16;17;122
69;2020-04-08;97;15;24;79
69;2020-04-09;131;12;10;71
69;2020-04-10;87;10;13;74
69;2020-04-11;130;15;10;61
69;2020-04-12;38;3;5;29
70;2020-03-19;8;2;0;1
70;2020-03-20;8;1;0;2
70;2020-03-21;0;0;0;0
70;2020-03-22;0;0;0;0
70;2020-03-23;0;0;0;0
70;2020-03-24;15;6;3;3
70;2020-03-25;13;5;3;3
70;2020-03-26;19;3;0;2
70;2020-03-27;13;1;0;9
70;2020-03-28;5;1;3;4
70;2020-03-29;6;0;1;2
70;2020-03-30;12;2;4;8
70;2020-03-31;24;4;6;11
70;2020-04-01;13;2;3;10
70;2020-04-02;20;0;6;5
70;2020-04-03;9;0;2;4
70;2020-04-04;8;2;3;6
70;2020-04-05;5;2;4;1
70;2020-04-06;8;0;7;2
70;2020-04-07;16;1;1;12
70;2020-04-08;6;1;0;3
70;2020-04-09;10;0;0;6
70;2020-04-10;5;0;2;7
70;2020-04-11;0;0;1;2
70;2020-04-12;1;0;1;2
71;2020-03-19;16;1;2;5
71;2020-03-20;10;2;1;3
71;2020-03-21;11;1;2;10
71;2020-03-22;41;0;2;27
71;2020-03-23;22;1;1;3
71;2020-03-24;62;5;7;49
71;2020-03-25;44;3;5;21
71;2020-03-26;65;3;4;21
71;2020-03-27;23;4;3;5
71;2020-03-28;36;4;2;17
71;2020-03-29;14;1;2;6
71;2020-03-30;10;10;7;1
71;2020-03-31;28;2;5;14
71;2020-04-01;24;8;3;17
71;2020-04-02;19;4;3;21
71;2020-04-03;21;3;7;22
71;2020-04-04;12;1;3;10
71;2020-04-05;15;0;2;2
71;2020-04-06;46;3;4;22
71;2020-04-07;27;4;5;22
71;2020-04-08;23;5;1;19
71;2020-04-09;23;3;6;14
71;2020-04-10;16;2;8;12
71;2020-04-11;19;1;2;24
71;2020-04-12;6;3;1;4
72;2020-03-19;4;0;0;4
72;2020-03-20;0;1;0;0
72;2020-03-21;4;0;0;0
72;2020-03-22;5;1;0;1
72;2020-03-23;7;1;1;0
72;2020-03-24;9;1;0;6
72;2020-03-25;4;2;0;1
72;2020-03-26;23;4;1;7
72;2020-03-27;16;6;1;2
72;2020-03-28;33;7;1;3
72;2020-03-29;26;1;1;7
72;2020-03-30;22;7;1;5
72;2020-03-31;20;2;4;11
72;2020-04-01;17;3;4;12
72;2020-04-02;18;1;3;8
72;2020-04-03;14;2;2;12
72;2020-04-04;5;0;0;8
72;2020-04-05;10;1;1;4
72;2020-04-06;5;0;2;5
72;2020-04-07;14;3;0;8
72;2020-04-08;15;1;1;10
72;2020-04-09;26;0;1;11
72;2020-04-10;7;1;1;2
72;2020-04-11;13;4;1;8
72;2020-04-12;9;1;2;3
73;2020-03-19;9;2;0;4
73;2020-03-20;5;0;0;1
73;2020-03-21;2;0;0;0
73;2020-03-22;8;1;0;0
73;2020-03-23;6;2;1;5
73;2020-03-24;5;0;0;3
73;2020-03-25;18;3;1;2
73;2020-03-26;12;7;0;1
73;2020-03-27;13;2;1;5
73;2020-03-28;7;2;0;1
73;2020-03-29;20;1;1;2
73;2020-03-30;13;7;1;8
73;2020-03-31;33;6;0;19
73;2020-04-01;46;3;1;33
73;2020-04-02;34;4;8;22
73;2020-04-03;5;2;1;11
73;2020-04-04;7;0;0;2
73;2020-04-05;6;0;1;2
73;2020-04-06;9;3;3;6
73;2020-04-07;21;2;1;13
73;2020-04-08;9;0;1;9
73;2020-04-09;18;2;0;19
73;2020-04-10;12;0;3;10
73;2020-04-11;8;0;0;13
73;2020-04-12;6;1;0;6
74;2020-03-19;13;2;1;6
74;2020-03-20;23;0;0;4
74;2020-03-21;15;1;1;6
74;2020-03-22;16;3;2;2
74;2020-03-23;26;8;3;3
74;2020-03-24;14;7;2;10
74;2020-03-25;36;6;1;11
74;2020-03-26;35;7;1;13
74;2020-03-27;40;7;3;10
74;2020-03-28;37;5;4;17
74;2020-03-29;45;12;3;7
74;2020-03-30;47;10;1;14
74;2020-03-31;24;9;3;15
74;2020-04-01;39;11;9;25
74;2020-04-02;44;8;7;34
74;2020-04-03;39;5;6;13
74;2020-04-04;16;3;3;23
74;2020-04-05;38;10;1;7
74;2020-04-06;15;5;8;10
74;2020-04-07;25;7;4;27
74;2020-04-08;29;3;5;29
74;2020-04-09;26;3;4;19
74;2020-04-10;15;1;2;14
74;2020-04-11;39;2;6;33
74;2020-04-12;14;0;3;8
75;2020-03-19;166;39;11;31
75;2020-03-20;122;19;5;28
75;2020-03-21;141;36;7;37
75;2020-03-22;157;35;4;35
75;2020-03-23;189;32;18;33
75;2020-03-24;217;75;21;35
75;2020-03-25;322;69;32;62
75;2020-03-26;287;73;28;65
75;2020-03-27;282;83;42;83
75;2020-03-28;366;88;31;66
75;2020-03-29;255;71;26;16
75;2020-03-30;259;56;69;95
75;2020-03-31;423;94;57;124
75;2020-04-01;394;93;42;137
75;2020-04-02;365;101;51;115
75;2020-04-03;300;67;58;140
75;2020-04-04;296;76;36;123
75;2020-04-05;241;58;45;99
75;2020-04-06;247;70;54;80
75;2020-04-07;252;62;38;129
75;2020-04-08;243;62;50;156
75;2020-04-09;249;44;38;175
75;2020-04-10;297;68;69;196
75;2020-04-11;219;32;32;130
75;2020-04-12;174;45;45;99
76;2020-03-19;11;3;1;1
76;2020-03-20;14;1;1;1
76;2020-03-21;18;5;0;1
76;2020-03-22;14;3;2;2
76;2020-03-23;15;3;1;0
76;2020-03-24;24;6;4;3
76;2020-03-25;37;11;1;4
76;2020-03-26;34;18;1;3
76;2020-03-27;33;14;2;7
76;2020-03-28;61;15;2;14
76;2020-03-29;58;13;4;5
76;2020-03-30;18;14;2;5
76;2020-03-31;71;22;10;17
76;2020-04-01;31;9;4;27
76;2020-04-02;60;17;6;21
76;2020-04-03;30;9;9;17
76;2020-04-04;32;8;2;18
76;2020-04-05;23;5;5;10
76;2020-04-06;23;6;5;12
76;2020-04-07;37;9;6;29
76;2020-04-08;20;5;9;30
76;2020-04-09;15;7;5;16
76;2020-04-10;32;6;6;20
76;2020-04-11;14;5;3;16
76;2020-04-12;13;1;3;19
77;2020-03-19;45;14;1;9
77;2020-03-20;28;9;1;2
77;2020-03-21;28;8;2;2
77;2020-03-22;35;8;0;3
77;2020-03-23;42;16;0;14
77;2020-03-24;46;18;8;17
77;2020-03-25;66;18;4;13
77;2020-03-26;73;26;5;16
77;2020-03-27;80;22;2;24
77;2020-03-28;95;13;10;17
77;2020-03-29;49;4;2;15
77;2020-03-30;83;25;12;21
77;2020-03-31;124;24;18;42
77;2020-04-01;112;22;18;60
77;2020-04-02;111;26;14;45
77;2020-04-03;131;20;12;45
77;2020-04-04;66;15;14;70
77;2020-04-05;58;9;5;15
77;2020-04-06;62;19;23;55
77;2020-04-07;114;21;12;57
77;2020-04-08;95;15;18;89
77;2020-04-09;131;13;20;93
77;2020-04-10;105;15;16;62
77;2020-04-11;63;5;10;32
77;2020-04-12;44;8;7;24
78;2020-03-19;53;6;2;3
78;2020-03-20;32;7;5;9
78;2020-03-21;59;11;2;14
78;2020-03-22;39;4;0;4
78;2020-03-23;34;9;3;7
78;2020-03-24;99;25;8;19
78;2020-03-25;79;16;12;28
78;2020-03-26;112;16;6;26
78;2020-03-27;76;9;10;23
78;2020-03-28;100;19;8;35
78;2020-03-29;75;9;8;19
78;2020-03-30;98;18;11;45
78;2020-03-31;194;27;19;59
78;2020-04-01;193;21;21;63
78;2020-04-02;102;16;18;48
78;2020-04-03;86;15;18;42
78;2020-04-04;90;11;13;18
78;2020-04-05;25;0;7;17
78;2020-04-06;127;9;20;44
78;2020-04-07;83;10;14;38
78;2020-04-08;101;13;10;47
78;2020-04-09;53;5;16;50
78;2020-04-10;62;13;15;38
78;2020-04-11;65;3;9;40
78;2020-04-12;34;5;10;17
79;2020-03-19;4;1;0;1
79;2020-03-20;8;0;0;5
79;2020-03-21;3;0;0;1
79;2020-03-22;4;0;1;2
79;2020-03-23;1;0;0;1
79;2020-03-24;1;0;0;0
79;2020-03-25;3;0;0;1
79;2020-03-26;6;1;0;0
79;2020-03-27;2;0;1;0
79;2020-03-28;2;0;0;1
79;2020-03-29;6;3;0;1
79;2020-03-30;4;0;0;4
79;2020-03-31;6;4;0;1
79;2020-04-01;6;0;0;3
79;2020-04-02;4;1;3;5
79;2020-04-03;2;1;1;2
79;2020-04-04;1;0;2;2
79;2020-04-05;2;0;0;0
79;2020-04-06;1;0;0;1
79;2020-04-07;7;0;0;3
79;2020-04-08;5;1;1;3
79;2020-04-09;4;1;0;1
79;2020-04-10;4;3;0;2
79;2020-04-11;1;0;0;1
79;2020-04-12;1;0;1;3
80;2020-03-19;28;6;1;3
80;2020-03-20;26;8;1;4
80;2020-03-21;31;6;5;5
80;2020-03-22;19;4;0;0
80;2020-03-23;16;3;1;1
80;2020-03-24;24;3;4;6
80;2020-03-25;34;5;3;11
80;2020-03-26;19;6;4;8
80;2020-03-27;16;1;2;6
80;2020-03-28;57;7;4;15
80;2020-03-29;35;5;5;9
80;2020-03-30;28;10;5;8
80;2020-03-31;48;10;9;25
80;2020-04-01;24;2;3;3
80;2020-04-02;33;4;1;9
80;2020-04-03;58;4;6;13
80;2020-04-04;61;10;14;34
80;2020-04-05;24;6;8;1
80;2020-04-06;30;5;13;2
80;2020-04-07;21;4;6;29
80;2020-04-08;25;5;6;17
80;2020-04-09;25;7;3;9
80;2020-04-10;23;2;6;23
80;2020-04-11;43;6;8;40
80;2020-04-12;11;0;4;11
81;2020-03-19;2;1;0;0
81;2020-03-20;3;0;0;2
81;2020-03-21;1;0;1;0
81;2020-03-22;2;0;0;1
81;2020-03-23;0;2;0;0
81;2020-03-24;1;0;0;0
81;2020-03-25;7;3;0;1
81;2020-03-26;10;3;0;3
81;2020-03-27;4;2;0;2
81;2020-03-28;5;2;0;0
81;2020-03-29;7;4;0;0
81;2020-03-30;6;1;1;3
81;2020-03-31;6;1;0;1
81;2020-04-01;11;4;1;1
81;2020-04-02;10;5;0;5
81;2020-04-03;4;0;0;1
81;2020-04-04;2;1;0;1
81;2020-04-05;3;2;1;2
81;2020-04-06;3;2;1;7
81;2020-04-07;10;4;0;7
81;2020-04-08;3;1;1;2
81;2020-04-09;4;1;1;7
81;2020-04-10;2;1;2;6
81;2020-04-11;2;0;1;4
81;2020-04-12;2;0;0;0
82;2020-03-19;0;0;0;0
82;2020-03-20;0;0;0;0
82;2020-03-21;2;1;0;0
82;2020-03-22;0;0;0;0
82;2020-03-23;0;0;0;1
82;2020-03-24;1;0;0;1
82;2020-03-25;0;0;0;0
82;2020-03-26;0;0;0;0
82;2020-03-27;1;0;0;0
82;2020-03-28;0;0;0;0
82;2020-03-29;1;1;0;0
82;2020-03-30;4;3;0;1
82;2020-03-31;2;0;0;0
82;2020-04-01;4;1;1;0
82;2020-04-02;2;2;0;0
82;2020-04-03;2;1;0;0
82;2020-04-04;0;0;0;0
82;2020-04-05;6;2;0;3
82;2020-04-06;2;1;1;0
82;2020-04-07;0;0;0;0
82;2020-04-08;2;2;0;0
82;2020-04-09;2;0;0;2
82;2020-04-10;2;0;0;3
82;2020-04-11;1;0;0;2
82;2020-04-12;0;0;0;0
83;2020-03-19;10;4;2;7
83;2020-03-20;9;4;0;2
83;2020-03-21;19;2;0;12
83;2020-03-22;22;4;0;11
83;2020-03-23;8;1;3;5
83;2020-03-24;19;3;2;5
83;2020-03-25;31;5;1;8
83;2020-03-26;23;3;4;8
83;2020-03-27;16;2;0;6
83;2020-03-28;26;4;0;1
83;2020-03-29;23;5;1;5
83;2020-03-30;31;5;5;12
83;2020-03-31;39;12;6;23
83;2020-04-01;13;3;3;14
83;2020-04-02;26;6;1;3
83;2020-04-03;22;3;2;20
83;2020-04-04;30;5;2;10
83;2020-04-05;31;6;4;5
83;2020-04-06;24;4;5;16
83;2020-04-07;20;5;5;18
83;2020-04-08;40;3;0;14
83;2020-04-09;35;0;2;18
83;2020-04-10;25;3;3;20
83;2020-04-11;24;3;1;17
83;2020-04-12;25;2;5;30
84;2020-03-19;6;1;0;2
84;2020-03-20;2;0;0;1
84;2020-03-21;7;2;0;1
84;2020-03-22;3;0;0;1
84;2020-03-23;10;3;2;5
84;2020-03-24;1;0;0;0
84;2020-03-25;13;2;0;5
84;2020-03-26;8;1;0;6
84;2020-03-27;10;4;0;4
84;2020-03-28;11;6;1;7
84;2020-03-29;4;0;0;0
84;2020-03-30;19;3;1;2
84;2020-03-31;5;2;1;6
84;2020-04-01;19;1;4;5
84;2020-04-02;17;3;2;3
84;2020-04-03;9;1;1;9
84;2020-04-04;6;0;1;4
84;2020-04-05;5;3;2;2
84;2020-04-06;10;0;0;4
84;2020-04-07;16;2;0;17
84;2020-04-08;13;0;3;11
84;2020-04-09;8;1;0;4
84;2020-04-10;7;0;2;8
84;2020-04-11;8;0;0;10
84;2020-04-12;6;1;1;3
85;2020-03-19;9;2;0;5
85;2020-03-20;2;0;0;0
85;2020-03-21;0;2;0;2
85;2020-03-22;4;3;0;1
85;2020-03-23;3;3;0;0
85;2020-03-24;4;0;0;0
85;2020-03-25;22;3;1;1
85;2020-03-26;16;2;1;2
85;2020-03-27;8;1;1;0
85;2020-03-28;14;1;1;3
85;2020-03-29;10;5;0;1
85;2020-03-30;2;1;0;0
85;2020-03-31;7;0;1;10
85;2020-04-01;12;3;2;4
85;2020-04-02;3;1;0;2
85;2020-04-03;13;2;5;2
85;2020-04-04;13;3;3;7
85;2020-04-05;7;2;0;0
85;2020-04-06;5;2;1;0
85;2020-04-07;1;0;0;6
85;2020-04-08;5;0;1;11
85;2020-04-09;8;2;0;2
85;2020-04-10;4;0;2;5
85;2020-04-11;9;0;1;4
85;2020-04-12;2;2;0;3
86;2020-03-19;7;2;0;0
86;2020-03-20;0;0;0;0
86;2020-03-21;3;2;0;1
86;2020-03-22;3;1;1;0
86;2020-03-23;3;1;1;0
86;2020-03-24;6;0;0;4
86;2020-03-25;8;3;1;4
86;2020-03-26;14;6;0;4
86;2020-03-27;11;4;2;2
86;2020-03-28;9;5;2;5
86;2020-03-29;8;7;1;0
86;2020-03-30;8;1;0;1
86;2020-03-31;4;4;3;6
86;2020-04-01;7;0;0;1
86;2020-04-02;3;0;3;3
86;2020-04-03;6;2;0;2
86;2020-04-04;1;0;1;2
86;2020-04-05;7;1;1;2
86;2020-04-06;8;1;0;1
86;2020-04-07;3;2;2;3
86;2020-04-08;5;1;0;3
86;2020-04-09;2;1;0;2
86;2020-04-10;6;3;0;7
86;2020-04-11;4;0;0;4
86;2020-04-12;0;0;0;0
87;2020-03-19;4;1;0;0
87;2020-03-20;1;1;0;0
87;2020-03-21;3;0;1;0
87;2020-03-22;3;0;0;0
87;2020-03-23;5;1;0;0
87;2020-03-24;3;2;1;0
87;2020-03-25;3;2;1;0
87;2020-03-26;5;0;1;1
87;2020-03-27;9;0;0;0
87;2020-03-28;8;1;0;2
87;2020-03-29;10;6;0;0
87;2020-03-30;8;2;1;1
87;2020-03-31;9;0;0;3
87;2020-04-01;7;2;0;6
87;2020-04-02;10;3;1;5
87;2020-04-03;5;1;1;5
87;2020-04-04;6;1;0;2
87;2020-04-05;3;1;1;2
87;2020-04-06;3;0;2;1
87;2020-04-07;8;3;0;3
87;2020-04-08;8;0;1;3
87;2020-04-09;6;2;0;2
87;2020-04-10;5;0;0;6
87;2020-04-11;3;2;0;5
87;2020-04-12;10;1;0;2
88;2020-03-19;17;1;5;1
88;2020-03-20;6;1;1;0
88;2020-03-21;22;7;7;7
88;2020-03-22;12;1;4;5
88;2020-03-23;15;1;7;4
88;2020-03-24;32;5;4;12
88;2020-03-25;45;5;5;8
88;2020-03-26;15;5;7;13
88;2020-03-27;42;4;9;10
88;2020-03-28;44;6;12;12
88;2020-03-29;37;1;4;5
88;2020-03-30;37;6;9;9
88;2020-03-31;71;6;8;11
88;2020-04-01;35;4;7;19
88;2020-04-02;36;10;5;20
88;2020-04-03;18;2;8;19
88;2020-04-04;23;3;7;23
88;2020-04-05;33;2;3;11
88;2020-04-06;18;4;8;6
88;2020-04-07;12;3;3;22
88;2020-04-08;17;4;3;18
88;2020-04-09;38;1;8;21
88;2020-04-10;29;2;18;17
88;2020-04-11;3;0;1;13
88;2020-04-12;11;0;6;5
89;2020-03-19;2;2;2;0
89;2020-03-20;2;0;0;0
89;2020-03-21;2;0;0;0
89;2020-03-22;1;0;0;0
89;2020-03-23;3;4;0;0
89;2020-03-24;2;0;0;0
89;2020-03-25;13;2;0;0
89;2020-03-26;5;1;1;1
89;2020-03-27;2;0;0;0
89;2020-03-28;1;0;0;0
89;2020-03-29;7;2;1;4
89;2020-03-30;14;2;0;2
89;2020-03-31;27;2;1;1
89;2020-04-01;14;4;3;4
89;2020-04-02;18;1;1;2
89;2020-04-03;16;2;1;10
89;2020-04-04;8;0;1;6
89;2020-04-05;0;0;1;0
89;2020-04-06;12;1;3;6
89;2020-04-07;4;1;2;11
89;2020-04-08;11;0;0;10
89;2020-04-09;1;0;1;3
89;2020-04-10;15;3;5;13
89;2020-04-11;10;0;2;11
89;2020-04-12;3;0;1;0
90;2020-03-19;28;3;5;0
90;2020-03-20;1;1;0;0
90;2020-03-21;38;4;9;10
90;2020-03-22;18;1;5;19
90;2020-03-23;37;5;6;2
90;2020-03-24;25;2;3;7
90;2020-03-25;36;4;3;6
90;2020-03-26;12;2;5;10
90;2020-03-27;26;2;8;10
90;2020-03-28;18;3;1;1
90;2020-03-29;16;3;7;6
90;2020-03-30;23;3;10;8
90;2020-03-31;46;6;0;18
90;2020-04-01;23;1;4;0
90;2020-04-02;40;9;11;32
90;2020-04-03;17;2;3;10
90;2020-04-04;17;1;5;24
90;2020-04-05;16;3;3;5
90;2020-04-06;16;1;3;4
90;2020-04-07;24;3;5;25
90;2020-04-08;12;1;2;17
90;2020-04-09;9;0;2;6
90;2020-04-10;34;1;4;16
90;2020-04-11;13;0;5;14
90;2020-04-12;11;1;4;4
91;2020-03-19;48;13;1;4
91;2020-03-20;40;6;1;3
91;2020-03-21;37;6;2;1
91;2020-03-22;62;17;0;5
91;2020-03-23;47;18;0;5
91;2020-03-24;61;7;4;19
91;2020-03-25;95;16;5;23
91;2020-03-26;72;13;3;12
91;2020-03-27;51;10;3;12
91;2020-03-28;100;28;3;35
91;2020-03-29;40;5;12;13
91;2020-03-30;77;13;10;7
91;2020-03-31;88;27;9;23
91;2020-04-01;85;14;11;15
91;2020-04-02;128;27;20;30
91;2020-04-03;127;15;13;32
91;2020-04-04;113;9;14;24
91;2020-04-05;52;15;9;25
91;2020-04-06;70;11;24;33
91;2020-04-07;80;15;8;58
91;2020-04-08;217;19;16;33
91;2020-04-09;96;15;13;73
91;2020-04-10;121;13;16;52
91;2020-04-11;82;13;11;42
91;2020-04-12;62;4;10;24
92;2020-03-19;96;21;3;13
92;2020-03-20;65;14;4;15
92;2020-03-21;100;15;9;21
92;2020-03-22;112;26;3;17
92;2020-03-23;122;23;6;25
92;2020-03-24;169;36;5;38
92;2020-03-25;183;38;15;42
92;2020-03-26;162;46;10;36
92;2020-03-27;188;30;18;34
92;2020-03-28;206;39;15;53
92;2020-03-29;123;37;22;31
92;2020-03-30;176;25;17;36
92;2020-03-31;289;41;22;81
92;2020-04-01;290;39;24;59
92;2020-04-02;244;29;38;95
92;2020-04-03;227;47;26;96
92;2020-04-04;178;27;31;62
92;2020-04-05;111;36;25;73
92;2020-04-06;149;38;27;85
92;2020-04-07;225;43;59;169
92;2020-04-08;169;26;20;92
92;2020-04-09;139;24;23;146
92;2020-04-10;183;36;45;109
92;2020-04-11;119;24;20;78
92;2020-04-12;112;22;22;36
93;2020-03-19;103;32;9;16
93;2020-03-20;45;7;5;11
93;2020-03-21;51;10;1;6
93;2020-03-22;25;8;4;5
93;2020-03-23;70;15;4;12
93;2020-03-24;81;21;10;17
93;2020-03-25;85;7;9;9
93;2020-03-26;121;22;21;20
93;2020-03-27;160;15;14;25
93;2020-03-28;89;16;18;62
93;2020-03-29;111;6;13;13
93;2020-03-30;134;17;11;22
93;2020-03-31;210;33;38;89
93;2020-04-01;273;45;26;48
93;2020-04-02;120;12;21;42
93;2020-04-03;164;21;35;54
93;2020-04-04;144;13;23;56
93;2020-04-05;67;10;22;14
93;2020-04-06;151;12;12;57
93;2020-04-07;212;32;72;65
93;2020-04-08;182;17;34;90
93;2020-04-09;255;15;44;116
93;2020-04-10;180;22;34;100
93;2020-04-11;128;12;14;74
93;2020-04-12;92;10;10;55
94;2020-03-19;116;18;6;35
94;2020-03-20;64;14;1;17
94;2020-03-21;57;8;0;12
94;2020-03-22;73;15;6;14
94;2020-03-23;106;24;6;18
94;2020-03-24;124;30;3;19
94;2020-03-25;139;36;7;33
94;2020-03-26;158;14;18;30
94;2020-03-27;160;12;17;30
94;2020-03-28;176;23;15;47
94;2020-03-29;118;12;15;18
94;2020-03-30;113;13;3;28
94;2020-03-31;258;20;46;68
94;2020-04-01;322;54;39;81
94;2020-04-02;196;32;27;54
94;2020-04-03;276;48;38;86
94;2020-04-04;163;20;32;78
94;2020-04-05;125;19;22;25
94;2020-04-06;182;24;49;34
94;2020-04-07;298;39;49;95
94;2020-04-08;250;43;54;91
94;2020-04-09;176;19;21;76
94;2020-04-10;207;21;37;79
94;2020-04-11;125;11;14;48
94;2020-04-12;78;21;19;54
95;2020-03-19;79;8;4;15
95;2020-03-20;60;13;4;21
95;2020-03-21;69;8;5;17
95;2020-03-22;83;11;7;9
95;2020-03-23;73;16;9;13
95;2020-03-24;60;18;10;35
95;2020-03-25;95;11;13;30
95;2020-03-26;103;5;15;29
95;2020-03-27;126;13;14;62
95;2020-03-28;74;8;12;30
95;2020-03-29;113;11;21;52
95;2020-03-30;114;13;14;37
95;2020-03-31;140;14;16;44
95;2020-04-01;120;8;13;71
95;2020-04-02;141;13;18;56
95;2020-04-03;133;12;26;59
95;2020-04-04;88;13;14;52
95;2020-04-05;36;6;5;27
95;2020-04-06;133;15;42;63
95;2020-04-07;101;17;24;42
95;2020-04-08;114;11;25;69
95;2020-04-09;124;32;16;56
95;2020-04-10;84;8;30;90
95;2020-04-11;93;14;11;60
95;2020-04-12;32;10;11;20
2A;2020-03-19;54;7;1;9
2A;2020-03-20;8;0;2;1
2A;2020-03-21;4;0;1;3
2A;2020-03-22;7;2;2;1
2A;2020-03-23;8;1;1;1
2A;2020-03-24;8;0;0;4
2A;2020-03-25;21;0;7;3
2A;2020-03-26;18;4;3;2
2A;2020-03-27;10;0;0;2
2A;2020-03-28;9;6;0;2
2A;2020-03-29;15;4;0;6
2A;2020-03-30;14;1;0;12
2A;2020-03-31;3;2;1;4
2A;2020-04-01;3;3;1;0
2A;2020-04-02;6;1;2;2
2A;2020-04-03;3;1;3;2
2A;2020-04-04;7;1;0;0
2A;2020-04-05;0;0;0;2
2A;2020-04-06;1;1;3;0
2A;2020-04-07;5;3;2;0
2A;2020-04-08;4;3;0;1
2A;2020-04-09;1;1;2;2
2A;2020-04-10;0;0;1;4
2A;2020-04-11;1;0;1;2
2A;2020-04-12;3;1;0;2
2B;2020-03-19;1;0;0;1
2B;2020-03-20;28;0;0;22
2B;2020-03-21;0;0;0;0
2B;2020-03-22;0;0;0;0
2B;2020-03-23;8;0;0;8
2B;2020-03-24;4;0;0;3
2B;2020-03-25;1;0;1;0
2B;2020-03-26;9;0;1;8
2B;2020-03-27;5;1;0;5
2B;2020-03-28;1;0;0;0
2B;2020-03-29;1;0;0;2
2B;2020-03-30;0;0;0;0
2B;2020-03-31;10;0;0;8
2B;2020-04-01;0;0;0;3
2B;2020-04-02;14;2;0;6
2B;2020-04-03;6;0;0;5
2B;2020-04-04;20;1;0;2
2B;2020-04-05;0;0;0;0
2B;2020-04-06;0;0;1;0
2B;2020-04-07;0;0;0;1
2B;2020-04-08;2;0;0;2
2B;2020-04-09;1;0;0;0
2B;2020-04-10;0;0;0;4
2B;2020-04-11;0;0;0;0
2B;2020-04-12;0;0;0;2
971;2020-03-19;0;0;0;0
971;2020-03-20;0;0;0;0
971;2020-03-21;0;0;0;0
971;2020-03-22;6;5;0;0
971;2020-03-23;0;0;0;0
971;2020-03-24;0;0;0;0
971;2020-03-25;0;0;0;0
971;2020-03-26;19;3;0;4
971;2020-03-27;11;7;1;2
971;2020-03-28;18;0;0;3
971;2020-03-29;1;0;1;0
971;2020-03-30;3;4;2;9
971;2020-03-31;4;2;1;1
971;2020-04-01;6;2;2;6
971;2020-04-02;9;4;0;3
971;2020-04-03;6;1;1;6
971;2020-04-04;3;2;0;1
971;2020-04-05;1;1;0;1
971;2020-04-06;5;0;0;1
971;2020-04-07;1;0;0;6
971;2020-04-08;5;1;2;4
971;2020-04-09;3;2;0;3
971;2020-04-10;2;3;0;2
971;2020-04-11;3;0;0;0
971;2020-04-12;2;0;0;1
972;2020-03-19;1;0;0;0
972;2020-03-20;2;0;0;0
972;2020-03-21;0;0;0;0
972;2020-03-22;1;1;0;0
972;2020-03-23;0;0;0;0
972;2020-03-24;5;2;0;11
972;2020-03-25;11;2;0;1
972;2020-03-26;8;4;0;1
972;2020-03-27;14;3;0;0
972;2020-03-28;11;0;0;2
972;2020-03-29;9;2;2;2
972;2020-03-30;0;0;0;0
972;2020-03-31;11;3;0;3
972;2020-04-01;4;1;1;5
972;2020-04-02;2;1;0;7
972;2020-04-03;0;0;0;3
972;2020-04-04;6;2;0;1
972;2020-04-05;6;3;0;2
972;2020-04-06;2;0;1;0
972;2020-04-07;1;0;0;4
972;2020-04-08;0;1;0;2
972;2020-04-09;1;0;1;2
972;2020-04-10;0;0;0;3
972;2020-04-11;1;0;0;2
972;2020-04-12;0;0;1;2
973;2020-03-19;0;0;0;0
973;2020-03-20;0;0;0;0
973;2020-03-21;0;0;0;0
973;2020-03-22;0;0;0;0
973;2020-03-23;0;0;0;0
973;2020-03-24;0;0;0;0
973;2020-03-25;0;0;0;0
973;2020-03-26;0;0;0;0
