country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Tirol,3510,3271,106,55574,37,19,2020-05-06T09:30:00
AT,,15589,13639,608,292254,418,97,2020-05-06T09:30:00
AT,Burgenland,330,264,11,7847,5,1,2020-05-06T15:00:00
AT,Kärnten,411,385,13,11483,5,3,2020-05-06T15:00:00
AT,Vorarlberg,875,826,19,13324,7,4,2020-05-06T15:00:00
AT,Salzburg,1214,1132,36,24790,59,7,2020-05-06T15:00:00
AT,Steiermark,1784,1333,134,33003,40,8,2020-05-06T15:00:00
AT,Oberösterreich,2259,2131,57,43698,36,6,2020-05-06T15:00:00
AT,Wien,2587,1928,137,66538,145,20,2020-05-06T15:00:00
AT,Niederösterreich,2661,2369,95,35997,84,29,2020-05-06T15:00:00
AT,Tirol,3512,3271,106,55574,37,19,2020-05-06T15:00:00
AT,,15633,13639,608,292254,418,97,2020-05-06T15:00:00
AT,Burgenland,330,264,11,7847,5,1,2020-05-07T08:00:00
AT,Kärnten,411,385,13,11483,5,3,2020-05-07T08:00:00
AT,Vorarlberg,875,826,19,13324,7,4,2020-05-07T08:00:00
AT,Salzburg,1213,1132,36,24790,59,7,2020-05-07T08:00:00
AT,Steiermark,1785,1333,134,33003,40,8,2020-05-07T08:00:00
AT,Oberösterreich,2263,2131,57,43698,36,6,2020-05-07T08:00:00
AT,Wien,2599,1928,137,66538,145,20,2020-05-07T08:00:00
AT,Niederösterreich,2663,2369,95,35997,84,29,2020-05-07T08:00:00
AT,Tirol,3513,3271,106,55574,37,19,2020-05-07T08:00:00
AT,,15652,13639,608,292254,418,97,2020-05-07T08:00:00
AT,Burgenland,330,269,11,8078,4,1,2020-05-07T09:30:00
AT,Kärnten,411,385,13,11647,5,3,2020-05-07T09:30:00
AT,Vorarlberg,875,833,19,13794,6,3,2020-05-07T09:30:00
AT,Salzburg,1213,1140,36,25320,58,7,2020-05-07T09:30:00
AT,Steiermark,1785,1350,134,33702,38,7,2020-05-07T09:30:00
AT,Oberösterreich,2263,2139,57,44417,32,7,2020-05-07T09:30:00
AT,Wien,2599,1937,138,67738,111,19,2020-05-07T09:30:00
AT,Niederösterreich,2663,2370,95,37010,76,28,2020-05-07T09:30:00
AT,Tirol,3513,3275,106,56188,30,17,2020-05-07T09:30:00
AT,,15652,13698,609,297894,360,92,2020-05-07T09:30:00
AT,Burgenland,330,269,11,8078,4,1,2020-05-07T15:00:00
AT,Kärnten,411,385,13,11647,5,3,2020-05-07T15:00:00
AT,Vorarlberg,875,833,19,13794,6,3,2020-05-07T15:00:00
AT,Salzburg,1213,1140,36,25320,58,7,2020-05-07T15:00:00
AT,Steiermark,1787,1350,134,33702,38,7,2020-05-07T15:00:00
AT,Oberösterreich,2263,2139,57,44417,32,7,2020-05-07T15:00:00
AT,Wien,2605,1937,138,67738,111,19,2020-05-07T15:00:00
AT,Niederösterreich,2666,2370,95,37010,76,28,2020-05-07T15:00:00
AT,Tirol,3515,3275,106,56188,30,17,2020-05-07T15:00:00
AT,,15665,13698,609,297894,360,92,2020-05-07T15:00:00
AT,Burgenland,330,269,11,8078,4,1,2020-05-08T08:00:00
AT,Kärnten,411,385,13,11647,5,3,2020-05-08T08:00:00
AT,Vorarlberg,875,833,19,13794,6,3,2020-05-08T08:00:00
AT,Salzburg,1213,1140,36,25320,58,7,2020-05-08T08:00:00
AT,Steiermark,1788,1350,134,33702,38,7,2020-05-08T08:00:00
AT,Oberösterreich,2264,2139,57,44417,32,7,2020-05-08T08:00:00
AT,Wien,2609,1937,138,67738,111,19,2020-05-08T08:00:00
AT,Niederösterreich,2669,2370,95,37010,76,28,2020-05-08T08:00:00
AT,Tirol,3516,3275,106,56188,30,17,2020-05-08T08:00:00
AT,,15675,13698,609,297894,360,92,2020-05-08T08:00:00
AT,Burgenland,330,272,11,8145,6,0,2020-05-08T09:30:00
AT,Kärnten,411,386,13,11980,3,2,2020-05-08T09:30:00
AT,Vorarlberg,875,835,19,14274,3,2,2020-05-08T09:30:00
AT,Salzburg,1213,1142,36,26080,50,7,2020-05-08T09:30:00
AT,Steiermark,1788,1380,135,34368,38,6,2020-05-08T09:30:00
AT,Oberösterreich,2264,2151,57,45271,28,4,2020-05-08T09:30:00
AT,Wien,2609,1992,141,68859,109,18,2020-05-08T09:30:00
AT,Niederösterreich,2669,2394,95,38048,73,28,2020-05-08T09:30:00
AT,Tirol,3516,3284,107,57044,29,14,2020-05-08T09:30:00
AT,,15675,13836,614,304069,339,81,2020-05-08T09:30:00
AT,Burgenland,330,272,11,8145,6,0,2020-05-08T15:00:00
AT,Kärnten,411,386,13,11980,3,2,2020-05-08T15:00:00
AT,Vorarlberg,874,835,19,14274,3,2,2020-05-08T15:00:00
AT,Salzburg,1212,1142,36,26080,50,7,2020-05-08T15:00:00
AT,Steiermark,1792,1380,135,34368,38,6,2020-05-08T15:00:00
AT,Oberösterreich,2265,2151,57,45271,28,4,2020-05-08T15:00:00
AT,Wien,2631,1992,141,68859,109,18,2020-05-08T15:00:00
AT,Niederösterreich,2682,2394,95,38048,73,28,2020-05-08T15:00:00
AT,Tirol,3517,3284,107,57044,29,14,2020-05-08T15:00:00
AT,,15714,13836,614,304069,339,81,2020-05-08T15:00:00
AT,Burgenland,330,272,11,8145,6,0,2020-05-09T08:00:00
AT,Kärnten,411,386,13,11980,3,2,2020-05-09T08:00:00
AT,Vorarlberg,876,835,19,14274,3,2,2020-05-09T08:00:00
AT,Salzburg,1212,1142,36,26080,50,7,2020-05-09T08:00:00
AT,Steiermark,1794,1380,135,34368,38,6,2020-05-09T08:00:00
AT,Oberösterreich,2266,2151,57,45271,28,4,2020-05-09T08:00:00
AT,Wien,2647,1992,141,68859,109,18,2020-05-09T08:00:00
AT,Niederösterreich,2682,2394,95,38048,73,28,2020-05-09T08:00:00
AT,Tirol,3517,3284,107,57044,29,14,2020-05-09T08:00:00
AT,,15735,13836,614,304069,339,81,2020-05-09T08:00:00
AT,Burgenland,330,279,11,8255,6,0,2020-05-09T09:30:00
AT,Kärnten,411,387,13,12208,3,2,2020-05-09T09:30:00
AT,Vorarlberg,876,838,19,15160,2,1,2020-05-09T09:30:00
AT,Salzburg,1212,1155,36,26560,25,3,2020-05-09T09:30:00
AT,Steiermark,1794,1395,135,35200,32,6,2020-05-09T09:30:00
AT,Oberösterreich,2266,2160,58,46097,20,5,2020-05-09T09:30:00
AT,Wien,2647,1999,141,70226,110,19,2020-05-09T09:30:00
AT,Niederösterreich,2682,2405,95,39532,72,25,2020-05-09T09:30:00
AT,Tirol,3517,3310,107,58452,39,18,2020-05-09T09:30:00
AT,,15735,13928,615,311690,309,79,2020-05-09T09:30:00
AT,Burgenland,331,279,11,8255,6,0,2020-05-09T15:00:00
AT,Kärnten,411,387,13,12208,3,2,2020-05-09T15:00:00
AT,Vorarlberg,876,838,19,15160,2,1,2020-05-09T15:00:00
AT,Salzburg,1212,1155,36,26560,25,3,2020-05-09T15:00:00
AT,Steiermark,1796,1395,135,35200,32,6,2020-05-09T15:00:00
AT,Oberösterreich,2267,2160,58,46097,20,5,2020-05-09T15:00:00
AT,Wien,2661,1999,141,70226,110,19,2020-05-09T15:00:00
AT,Niederösterreich,2684,2405,95,39532,72,25,2020-05-09T15:00:00
AT,Tirol,3518,3310,107,58452,39,18,2020-05-09T15:00:00
AT,,15756,13928,615,311690,309,79,2020-05-09T15:00:00
AT,Burgenland,331,279,11,8255,6,0,2020-05-10T08:00:00
AT,Kärnten,411,387,13,12208,3,2,2020-05-10T08:00:00
AT,Vorarlberg,876,838,19,15160,2,1,2020-05-10T08:00:00
AT,Salzburg,1212,1155,36,26560,25,3,2020-05-10T08:00:00
AT,Steiermark,1810,1395,135,35200,32,6,2020-05-10T08:00:00
AT,Oberösterreich,2268,2160,58,46097,20,5,2020-05-10T08:00:00
AT,Wien,2666,1999,141,70226,110,19,2020-05-10T08:00:00
AT,Niederösterreich,2685,2405,95,39532,72,25,2020-05-10T08:00:00
AT,Tirol,3518,3310,107,58452,39,18,2020-05-10T08:00:00
AT,,15777,13928,615,311690,309,79,2020-05-10T08:00:00
AT,Burgenland,331,282,11,8444,6,0,2020-05-10T09:30:00
AT,Kärnten,411,388,13,12414,2,0,2020-05-10T09:30:00
AT,Vorarlberg,876,839,19,15886,2,1,2020-05-10T09:30:00
AT,Salzburg,1212,1162,36,26985,28,2,2020-05-10T09:30:00
AT,Steiermark,1810,1412,136,35795,26,5,2020-05-10T09:30:00
AT,Oberösterreich,2268,2163,58,46687,19,6,2020-05-10T09:30:00
AT,Wien,2666,2014,143,70738,107,19,2020-05-10T09:30:00
AT,Niederösterreich,2685,2414,95,40655,68,24,2020-05-10T09:30:00
AT,Tirol,3518,3317,107,58904,33,15,2020-05-10T09:30:00
AT,,15777,13991,618,316508,291,72,2020-05-10T09:30:00
AT,Burgenland,330,282,11,8444,6,0,2020-05-10T15:00:00
AT,Kärnten,411,388,13,12414,2,0,2020-05-10T15:00:00
AT,Vorarlberg,876,839,19,15886,2,1,2020-05-10T15:00:00
AT,Salzburg,1212,1162,36,26985,28,2,2020-05-10T15:00:00
AT,Steiermark,1810,1412,136,35795,26,5,2020-05-10T15:00:00
AT,Oberösterreich,2270,2163,58,46687,19,6,2020-05-10T15:00:00
AT,Wien,2672,2014,143,70738,107,19,2020-05-10T15:00:00
AT,Niederösterreich,2687,2414,95,40655,68,24,2020-05-10T15:00:00
AT,Tirol,3518,3317,107,58904,33,15,2020-05-10T15:00:00
AT,,15786,13991,618,316508,291,72,2020-05-10T15:00:00
AT,Burgenland,330,282,11,8444,6,0,2020-05-11T08:00:00
AT,Kärnten,411,388,13,12414,2,0,2020-05-11T08:00:00
AT,Vorarlberg,877,839,19,15886,2,1,2020-05-11T08:00:00
AT,Salzburg,1212,1162,36,26985,28,2,2020-05-11T08:00:00
AT,Steiermark,1810,1412,136,35795,26,5,2020-05-11T08:00:00
AT,Oberösterreich,2269,2163,58,46687,19,6,2020-05-11T08:00:00
AT,Wien,2674,2014,143,70738,107,19,2020-05-11T08:00:00
AT,Niederösterreich,2691,2414,95,40655,68,24,2020-05-11T08:00:00
AT,Tirol,3518,3317,107,58904,33,15,2020-05-11T08:00:00
AT,,15792,13991,618,316508,291,72,2020-05-11T08:00:00
AT,Burgenland,330,283,11,8477,3,0,2020-05-11T09:30:00
AT,Kärnten,411,389,13,12496,1,0,2020-05-11T09:30:00
AT,Vorarlberg,877,839,19,15886,2,1,2020-05-11T09:30:00
AT,Salzburg,1212,1162,37,27325,30,3,2020-05-11T09:30:00
AT,Steiermark,1810,1423,136,36089,24,4,2020-05-11T09:30:00
AT,Oberösterreich,2269,2169,58,47268,19,4,2020-05-11T09:30:00
AT,Wien,2674,2061,144,70789,102,20,2020-05-11T09:30:00
AT,Niederösterreich,2691,2418,95,41724,69,23,2020-05-11T09:30:00
AT,Tirol,3518,3317,107,59430,29,13,2020-05-11T09:30:00
AT,,15792,14061,620,319484,279,68,2020-05-11T09:30:00
AT,Burgenland,331,283,11,8477,3,0,2020-05-11T15:00:00
AT,Kärnten,411,389,13,12496,1,0,2020-05-11T15:00:00
AT,Vorarlberg,876,839,19,15886,2,1,2020-05-11T15:00:00
AT,Salzburg,1217,1162,37,27325,30,3,2020-05-11T15:00:00
AT,Steiermark,1810,1423,136,36089,24,4,2020-05-11T15:00:00
AT,Oberösterreich,2266,2169,58,47268,19,4,2020-05-11T15:00:00
AT,Niederösterreich,2704,2418,95,41724,69,23,2020-05-11T15:00:00
AT,Wien,2712,2061,144,70789,102,20,2020-05-11T15:00:00
AT,Tirol,3518,3317,107,59430,29,13,2020-05-11T15:00:00
AT,,15845,14061,620,319484,279,68,2020-05-11T15:00:00
AT,Burgenland,332,283,11,8477,3,0,2020-05-12T08:00:00
AT,Kärnten,411,389,13,12496,1,0,2020-05-12T08:00:00
AT,Vorarlberg,879,839,19,15886,2,1,2020-05-12T08:00:00
AT,Salzburg,1215,1162,37,27325,30,3,2020-05-12T08:00:00
AT,Steiermark,1810,1423,136,36089,24,4,2020-05-12T08:00:00
AT,Oberösterreich,2267,2169,58,47268,19,4,2020-05-12T08:00:00
AT,Niederösterreich,2704,2418,95,41724,69,23,2020-05-12T08:00:00
AT,Wien,2741,2061,144,70789,102,20,2020-05-12T08:00:00
AT,Tirol,3518,3317,107,59430,29,13,2020-05-12T08:00:00
AT,,15877,14061,620,319484,279,68,2020-05-12T08:00:00
AT,Burgenland,332,290,11,8817,0,0,2020-05-12T09:30:00
AT,Kärnten,411,388,13,12836,1,0,2020-05-12T09:30:00
AT,Vorarlberg,879,843,19,16146,2,1,2020-05-12T09:30:00
AT,Salzburg,1215,1165,37,27658,29,2,2020-05-12T09:30:00
AT,Steiermark,1810,1449,139,36535,22,4,2020-05-12T09:30:00
AT,Oberösterreich,2267,2170,58,47935,20,3,2020-05-12T09:30:00
AT,Niederösterreich,2704,2433,95,42771,67,21,2020-05-12T09:30:00
AT,Wien,2741,2081,144,75361,97,16,2020-05-12T09:30:00
AT,Tirol,3518,3329,107,61255,26,12,2020-05-12T09:30:00
AT,,15877,14148,623,329314,264,59,2020-05-12T09:30:00
AT,Burgenland,332,290,11,8817,0,0,2020-05-12T15:00:00
AT,Kärnten,411,388,13,12836,1,0,2020-05-12T15:00:00
AT,Vorarlberg,879,843,19,16146,2,1,2020-05-12T15:00:00
AT,Salzburg,1215,1165,37,27658,29,2,2020-05-12T15:00:00
AT,Steiermark,1813,1449,139,36535,22,4,2020-05-12T15:00:00
AT,Oberösterreich,2269,2170,58,47935,20,3,2020-05-12T15:00:00
AT,Niederösterreich,2709,2433,95,42771,67,21,2020-05-12T15:00:00
AT,Wien,2748,2081,144,75361,97,16,2020-05-12T15:00:00
AT,Tirol,3518,3329,107,61255,26,12,2020-05-12T15:00:00
AT,,15894,14148,623,329314,264,59,2020-05-12T15:00:00
AT,Burgenland,331,290,11,8817,0,0,2020-05-13T08:00:00
AT,Kärnten,411,388,13,12836,1,0,2020-05-13T08:00:00
AT,Vorarlberg,882,843,19,16146,2,1,2020-05-13T08:00:00
AT,Salzburg,1216,1165,37,27658,29,2,2020-05-13T08:00:00
AT,Steiermark,1814,1449,139,36535,22,4,2020-05-13T08:00:00
AT,Oberösterreich,2268,2170,58,47935,20,3,2020-05-13T08:00:00
AT,Niederösterreich,2717,2433,95,42771,67,21,2020-05-13T08:00:00
AT,Wien,2764,2081,144,75361,97,16,2020-05-13T08:00:00
AT,Tirol,3518,3329,107,61255,26,12,2020-05-13T08:00:00
AT,,15921,14148,623,329314,264,59,2020-05-13T08:00:00
AT,Burgenland,331,297,11,9162,4,0,2020-05-13T09:30:00
AT,Kärnten,411,388,13,13172,2,0,2020-05-13T09:30:00
AT,Vorarlberg,882,847,19,16463,0,0,2020-05-13T09:30:00
AT,Salzburg,1216,1171,37,28272,15,2,2020-05-13T09:30:00
AT,Steiermark,1814,1482,139,37421,19,5,2020-05-13T09:30:00
AT,Oberösterreich,2268,2177,59,48661,20,2,2020-05-13T09:30:00
AT,Niederösterreich,2717,2467,95,43776,65,21,2020-05-13T09:30:00
AT,Wien,2764,2126,144,76478,96,16,2020-05-13T09:30:00
AT,Tirol,3518,3349,107,62847,22,9,2020-05-13T09:30:00
AT,,15921,14304,624,336252,243,55,2020-05-13T09:30:00
AT,Burgenland,335,297,11,9162,4,0,2020-05-13T15:00:00
AT,Kärnten,410,388,13,13172,2,0,2020-05-13T15:00:00
AT,Vorarlberg,882,847,19,16463,0,0,2020-05-13T15:00:00
AT,Salzburg,1217,1171,37,28272,15,2,2020-05-13T15:00:00
AT,Steiermark,1814,1482,139,37421,19,5,2020-05-13T15:00:00
AT,Oberösterreich,2268,2177,59,48661,20,2,2020-05-13T15:00:00
AT,Niederösterreich,2720,2467,95,43776,65,21,2020-05-13T15:00:00
AT,Wien,2807,2126,144,76478,96,16,2020-05-13T15:00:00
AT,Tirol,3520,3349,107,62847,22,9,2020-05-13T15:00:00
AT,,15973,14304,624,336252,243,55,2020-05-13T15:00:00
AT,Burgenland,334,297,11,9162,4,0,2020-05-14T08:00:00
AT,Kärnten,410,388,13,13172,2,0,2020-05-14T08:00:00
AT,Vorarlberg,882,847,19,16463,0,0,2020-05-14T08:00:00
AT,Salzburg,1217,1171,37,28272,15,2,2020-05-14T08:00:00
AT,Steiermark,1814,1482,139,37421,19,5,2020-05-14T08:00:00
AT,Oberösterreich,2269,2177,59,48661,20,2,2020-05-14T08:00:00
AT,Niederösterreich,2721,2467,95,43776,65,21,2020-05-14T08:00:00
AT,Wien,2810,2126,144,76478,96,16,2020-05-14T08:00:00
AT,Tirol,3523,3349,107,62847,22,9,2020-05-14T08:00:00
AT,,15980,14304,624,336252,243,55,2020-05-14T08:00:00
AT,Burgenland,334,300,11,9482,3,0,2020-05-14T09:30:00
AT,Kärnten,410,389,13,13509,2,0,2020-05-14T09:30:00
AT,Vorarlberg,882,856,19,16748,0,0,2020-05-14T09:30:00
AT,Salzburg,1217,1175,37,28942,15,2,2020-05-14T09:30:00
AT,Steiermark,1814,1504,139,38488,21,4,2020-05-14T09:30:00
AT,Oberösterreich,2269,2177,59,49589,14,1,2020-05-14T09:30:00
AT,Niederösterreich,2721,2487,97,44954,62,20,2020-05-14T09:30:00
AT,Wien,2810,2157,144,78833,96,18,2020-05-14T09:30:00
AT,Tirol,3523,3360,107,64061,21,9,2020-05-14T09:30:00
AT,,15980,14405,626,344606,234,54,2020-05-14T09:30:00
AT,Burgenland,334,300,11,9482,3,0,2020-05-14T15:00:00
AT,Kärnten,411,389,13,13509,2,0,2020-05-14T15:00:00
AT,Vorarlberg,883,856,19,16748,0,0,2020-05-14T15:00:00
AT,Salzburg,1216,1175,37,28942,15,2,2020-05-14T15:00:00
AT,Steiermark,1814,1504,139,38488,21,4,2020-05-14T15:00:00
AT,Oberösterreich,2271,2177,59,49589,14,1,2020-05-14T15:00:00
AT,Niederösterreich,2732,2487,97,44954,62,20,2020-05-14T15:00:00
AT,Wien,2829,2157,144,78833,96,18,2020-05-14T15:00:00
AT,Tirol,3524,3360,107,64061,21,9,2020-05-14T15:00:00
AT,,16014,14405,626,344606,234,54,2020-05-14T15:00:00
AT,Burgenland,334,300,11,9482,3,0,2020-05-15T08:00:00
AT,Kärnten,411,389,13,13509,2,0,2020-05-15T08:00:00
AT,Vorarlberg,883,856,19,16748,0,0,2020-05-15T08:00:00
AT,Salzburg,1217,1175,37,28942,15,2,2020-05-15T08:00:00
AT,Steiermark,1815,1504,139,38488,21,4,2020-05-15T08:00:00
AT,Oberösterreich,2270,2177,59,49589,14,1,2020-05-15T08:00:00
AT,Niederösterreich,2739,2487,97,44954,62,20,2020-05-15T08:00:00
AT,Wien,2835,2157,144,78833,96,18,2020-05-15T08:00:00
AT,Tirol,3526,3360,107,64061,21,9,2020-05-15T08:00:00
AT,,16030,14405,626,344606,234,54,2020-05-15T08:00:00
AT,Burgenland,334,302,11,9635,4,0,2020-05-15T09:30:00
AT,Kärnten,411,390,13,13750,2,0,2020-05-15T09:30:00
AT,Vorarlberg,883,856,19,17136,0,0,2020-05-15T09:30:00
AT,Salzburg,1217,1179,37,29600,12,2,2020-05-15T09:30:00
AT,Steiermark,1815,1510,140,39387,17,4,2020-05-15T09:30:00
AT,Oberösterreich,2270,2185,60,50523,14,1,2020-05-15T09:30:00
AT,Niederösterreich,2739,2503,97,46257,58,18,2020-05-15T09:30:00
AT,Wien,2835,2176,144,80219,84,14,2020-05-15T09:30:00
AT,Tirol,3526,3370,107,64844,21,8,2020-05-15T09:30:00
AT,,16030,14471,628,351351,212,47,2020-05-15T09:30:00
AT,Burgenland,334,302,11,9635,4,0,2020-05-15T15:00:00
AT,Kärnten,411,390,13,13750,2,0,2020-05-15T15:00:00
AT,Vorarlberg,883,856,19,17136,0,0,2020-05-15T15:00:00
AT,Salzburg,1217,1179,37,29600,12,2,2020-05-15T15:00:00
AT,Steiermark,1816,1510,140,39387,17,4,2020-05-15T15:00:00
AT,Oberösterreich,2274,2185,60,50523,14,1,2020-05-15T15:00:00
AT,Niederösterreich,2765,2503,97,46257,58,18,2020-05-15T15:00:00
AT,Wien,2865,2176,144,80219,84,14,2020-05-15T15:00:00
AT,Tirol,3528,3370,107,64844,21,8,2020-05-15T15:00:00
AT,,16093,14471,628,351351,212,47,2020-05-15T15:00:00
AT,Burgenland,335,302,11,9635,4,0,2020-05-16T08:00:00
AT,Kärnten,411,390,13,13750,2,0,2020-05-16T08:00:00
AT,Vorarlberg,884,856,19,17136,0,0,2020-05-16T08:00:00
AT,Salzburg,1216,1179,37,29600,12,2,2020-05-16T08:00:00
AT,Steiermark,1819,1510,140,39387,17,4,2020-05-16T08:00:00
AT,Oberösterreich,2275,2185,60,50523,14,1,2020-05-16T08:00:00
AT,Niederösterreich,2774,2503,97,46257,58,18,2020-05-16T08:00:00
AT,Wien,2891,2176,144,80219,84,14,2020-05-16T08:00:00
AT,Tirol,3528,3370,107,64844,21,8,2020-05-16T08:00:00
AT,,16133,14471,628,351351,212,47,2020-05-16T08:00:00
AT,Burgenland,335,308,11,9599,3,0,2020-05-16T09:30:00
AT,Kärnten,411,390,13,13890,1,0,2020-05-16T09:30:00
AT,Vorarlberg,884,856,19,17398,0,0,2020-05-16T09:30:00
AT,Salzburg,1216,1179,37,29989,11,2,2020-05-16T09:30:00
AT,Steiermark,1819,1531,140,40431,16,4,2020-05-16T09:30:00
AT,Oberösterreich,2275,2189,60,51139,17,1,2020-05-16T09:30:00
AT,Niederösterreich,2774,2510,98,47426,53,17,2020-05-16T09:30:00
AT,Wien,2891,2188,144,81902,87,17,2020-05-16T09:30:00
AT,Tirol,3528,3373,107,65619,20,9,2020-05-16T09:30:00
AT,,16133,14524,629,357393,208,50,2020-05-16T09:30:00
AT,Burgenland,335,308,11,9599,3,0,2020-05-16T15:00:00
AT,Kärnten,411,390,13,13890,1,0,2020-05-16T15:00:00
AT,Vorarlberg,885,856,19,17398,0,0,2020-05-16T15:00:00
AT,Salzburg,1216,1179,37,29989,11,2,2020-05-16T15:00:00
AT,Steiermark,1822,1531,140,40431,16,4,2020-05-16T15:00:00
AT,Oberösterreich,2275,2189,60,51139,17,1,2020-05-16T15:00:00
AT,Niederösterreich,2780,2510,98,47426,53,17,2020-05-16T15:00:00
AT,Wien,2894,2188,144,81902,87,17,2020-05-16T15:00:00
AT,Tirol,3528,3373,107,65619,20,9,2020-05-16T15:00:00
AT,,16146,14524,629,357393,208,50,2020-05-16T15:00:00
AT,Burgenland,336,308,11,9599,3,0,2020-05-17T08:00:00
AT,Kärnten,411,390,13,13890,1,0,2020-05-17T08:00:00
AT,Vorarlberg,885,856,19,17398,0,0,2020-05-17T08:00:00
AT,Salzburg,1216,1179,37,29989,11,2,2020-05-17T08:00:00
AT,Steiermark,1822,1531,140,40431,16,4,2020-05-17T08:00:00
AT,Oberösterreich,2275,2189,60,51139,17,1,2020-05-17T08:00:00
AT,Niederösterreich,2782,2510,98,47426,53,17,2020-05-17T08:00:00
AT,Wien,2896,2188,144,81902,87,17,2020-05-17T08:00:00
AT,Tirol,3528,3373,107,65619,20,9,2020-05-17T08:00:00
AT,,16151,14524,629,357393,208,50,2020-05-17T08:00:00
AT,Burgenland,336,311,11,10046,4,0,2020-05-17T09:30:00
AT,Kärnten,411,390,13,13941,1,0,2020-05-17T09:30:00
AT,Vorarlberg,885,856,19,17809,0,0,2020-05-17T09:30:00
AT,Salzburg,1216,1183,37,30428,8,1,2020-05-17T09:30:00
AT,Steiermark,1822,1543,140,41015,14,4,2020-05-17T09:30:00
AT,Oberösterreich,2275,2187,60,51753,16,4,2020-05-17T09:30:00
AT,Niederösterreich,2782,2512,98,48584,49,15,2020-05-17T09:30:00
AT,Wien,2896,2199,144,82944,88,17,2020-05-17T09:30:00
AT,Tirol,3528,3382,107,65989,17,7,2020-05-17T09:30:00
AT,,16151,14563,629,362509,197,48,2020-05-17T09:30:00
AT,Burgenland,337,311,11,10046,4,0,2020-05-17T15:00:00
AT,Kärnten,411,390,13,13941,1,0,2020-05-17T15:00:00
AT,Vorarlberg,887,856,19,17809,0,0,2020-05-17T15:00:00
AT,Salzburg,1216,1183,37,30428,8,1,2020-05-17T15:00:00
AT,Steiermark,1823,1543,140,41015,14,4,2020-05-17T15:00:00
AT,Oberösterreich,2275,2187,60,51753,16,4,2020-05-17T15:00:00
AT,Niederösterreich,2785,2512,98,48584,49,15,2020-05-17T15:00:00
AT,Wien,2905,2199,144,82944,88,17,2020-05-17T15:00:00
AT,Tirol,3528,3382,107,65989,17,7,2020-05-17T15:00:00
AT,,16167,14563,629,362509,197,48,2020-05-17T15:00:00
AT,Burgenland,337,311,11,10046,4,0,2020-05-18T08:00:00
AT,Kärnten,411,390,13,13941,1,0,2020-05-18T08:00:00
AT,Vorarlberg,887,856,19,17809,0,0,2020-05-18T08:00:00
AT,Salzburg,1216,1183,37,30428,8,1,2020-05-18T08:00:00
AT,Steiermark,1822,1543,140,41015,14,4,2020-05-18T08:00:00
AT,Oberösterreich,2275,2187,60,51753,16,4,2020-05-18T08:00:00
AT,Niederösterreich,2788,2512,98,48584,49,15,2020-05-18T08:00:00
AT,Wien,2914,2199,144,82944,88,17,2020-05-18T08:00:00
AT,Tirol,3529,3382,107,65989,17,7,2020-05-18T08:00:00
AT,,16179,14563,629,362509,197,48,2020-05-18T08:00:00
AT,Burgenland,337,312,11,10384,3,0,2020-05-18T09:30:00
AT,Kärnten,411,390,13,14011,1,0,2020-05-18T09:30:00
AT,Vorarlberg,887,856,19,17898,0,0,2020-05-18T09:30:00
AT,Salzburg,1216,1183,37,30480,10,1,2020-05-18T09:30:00
AT,Steiermark,1822,1550,140,41389,14,4,2020-05-18T09:30:00
AT,Oberösterreich,2275,2187,60,52091,12,2,2020-05-18T09:30:00
AT,Niederösterreich,2788,2516,98,49590,49,15,2020-05-18T09:30:00
AT,Wien,2914,2237,144,83745,89,17,2020-05-18T09:30:00
AT,Tirol,3529,3383,107,66285,18,6,2020-05-18T09:30:00
AT,,16179,14614,629,365873,196,45,2020-05-18T09:30:00
AT,Burgenland,337,312,11,10384,3,0,2020-05-18T15:00:00
AT,Kärnten,411,390,13,14011,1,0,2020-05-18T15:00:00
AT,Vorarlberg,887,856,19,17898,0,0,2020-05-18T15:00:00
AT,Salzburg,1216,1183,37,30480,10,1,2020-05-18T15:00:00
AT,Steiermark,1823,1550,140,41389,14,4,2020-05-18T15:00:00
AT,Oberösterreich,2276,2187,60,52091,12,2,2020-05-18T15:00:00
AT,Niederösterreich,2798,2516,98,49590,49,15,2020-05-18T15:00:00
AT,Wien,2923,2237,144,83745,89,17,2020-05-18T15:00:00
AT,Tirol,3530,3383,107,66285,18,6,2020-05-18T15:00:00
AT,,16201,14614,629,365873,196,45,2020-05-18T15:00:00
AT,Burgenland,338,312,11,10384,3,0,2020-05-19T08:00:00
AT,Kärnten,411,390,13,14011,1,0,2020-05-19T08:00:00
AT,Vorarlberg,887,856,19,17898,0,0,2020-05-19T08:00:00
AT,Salzburg,1218,1183,37,30480,10,1,2020-05-19T08:00:00
AT,Steiermark,1825,1550,140,41389,14,4,2020-05-19T08:00:00
AT,Oberösterreich,2282,2187,60,52091,12,2,2020-05-19T08:00:00
AT,Niederösterreich,2798,2516,98,49590,49,15,2020-05-19T08:00:00
AT,Wien,2942,2237,144,83745,89,17,2020-05-19T08:00:00
AT,Tirol,3530,3383,107,66285,18,6,2020-05-19T08:00:00
AT,,16231,14614,629,365873,196,45,2020-05-19T08:00:00
AT,Burgenland,338,316,11,10431,2,0,2020-05-19T09:30:00
AT,Kärnten,411,392,13,14410,1,0,2020-05-19T09:30:00
AT,Vorarlberg,887,859,19,18104,1,0,2020-05-19T09:30:00
